date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2026-08-22,10:30 AM,Group Play,MVLA ECNL G2012/13,3,1,Stanislaus Surf - ECNL G2012/13,Graham Middle School,Turf,On Time,1094389
2026-08-22,02:00 PM,Group Play,Davis Legacy ECNL G2012/13,1,3,Mustang SC ECNL G2012/13,Davis Legacy Soccer Complex,Field 12,On Time,1094377
2026-08-22,02:00 PM,Group Play,Force (CA) ECNL G2012/13,0,1,Marin FC ECNL G2012/13,John Mise Field,Field 1,On Time,1094383
2026-08-22,02:00 PM,Group Play,Santa Rosa United ECNL G2012/13,1,0,COSC ECNL G2012/13,Trione Fields,Trione West,On Time,1094401
2026-08-22,06:00 PM,Group Play,Placer United ECNL G2012/13,2,3,San Juan SC ECNL G2012/13,Placer Valley Soccer Complex,Field 10,On Time,1094395
2026-08-29,09:00 AM,Group Play,Pleasanton RAGE ECNL G2012/13,1,6,San Juan SC ECNL G2012/13,Val Vista,Field 3,On Time,1094437
2026-08-29,11:00 AM,Group Play,Marin FC ECNL G2012/13,1,5,Bay Area Surf - ECNL G2012/13,San Rafael High School,Stadium,On Time,1094419
2026-08-29,12:00 PM,Group Play,Placer United ECNL G2012/13,1,1,Santa Rosa United ECNL G2012/13,Placer Valley Soccer Complex,Field 6,On Time,1094431
2026-08-29,01:00 PM,Group Play,Mustang SC ECNL G2012/13,3,0,Force (CA) ECNL G2012/13,Provident Field @ MSC, Lower,On Time,1094425
2026-08-29,02:00 PM,Group Play,COSC ECNL G2012/13,1,0,Stanislaus Surf - ECNL G2012/13,Edison High School Fields,field 2,On Time,1094407
2026-08-29,02:00 PM,Group Play,Davis Legacy ECNL G2012/13,0,3,MVLA ECNL G2012/13,Davis Legacy Soccer Complex,Field 12,On Time,1094413
2026-08-30,TBD,Group Play,Bay Area Surf - ECNL G2012/13,3,2,Santa Rosa United ECNL G2012/13,,,On Time,1094443
2026-08-30,11:00 AM,Group Play,San Juan SC ECNL G2012/13,3,0,Stanislaus Surf - ECNL G2012/13,Tiemann Law Firm Fields at San Juan Soccer Complex,Black Field,On Time,1094473
2026-08-30,01:00 PM,Group Play,Force (CA) ECNL G2012/13,0,5,Placer United ECNL G2012/13,De Anza College,Stadium Field,On Time,1094455
2026-08-30,02:00 PM,Group Play,Davis Legacy ECNL G2012/13,3,0,Pleasanton RAGE ECNL G2012/13,Davis Legacy Soccer Complex,Field 12,On Time,1094449
