rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Real Colorado National ECNL GU14,Real Colorado,45853,16,15,0,1,46,2.88,58,9,49
2,La Roca FC ECNL GU14,La Roca FC,45848,16,8,5,3,27,1.69,29,23,6
3,Colorado Rapids ECNL GU14,Colorado Storm,46752,16,8,7,1,25,1.56,46,22,24
4,Pride SC ECNL GU14,Pride SC,48226,16,7,6,3,24,1.5,26,33,-7
5,Real Colorado Athletico ECNL GU14,Real Colorado,46443,16,5,6,5,20,1.25,19,20,-1
6,Utah Avalanche ECNL GU14,Utah Avalanche,46754,16,2,13,1,7,0.44,20,50,-30
