rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,GSA ECNL GU13,Gwinnett Soccer Academy,59311,22,14,3,5,47,2.14,57,18,39
2,Atlanta Fire United ECNL GU13,Atlanta Fire United,60033,22,7,11,4,25,1.14,18,42,-24
3,Tampa Bay United ECNL GU13,Tampa Bay United,49152,22,7,12,3,24,1.09,25,40,-15
4,Florida Elite ECNL GU13,Sporting SA,45064,22,6,11,5,23,1.05,13,20,-7
5,Orlando City ECNL GU13,Seminole United,59913,22,2,13,7,13,0.59,8,34,-26
6,Jacksonville FC ECNL GU13,Jacksonville FC,45667,22,3,17,2,11,0.5,7,80,-73
7,Florida Krush ECNL GU13,Florida Kraze Krush,34958,22,1,15,6,9,0.41,20,73,-53
