date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2021-09-11,09:00 AM,Bracket,Arlington Soccer ECNL GU15,1,0,Charlotte SA ECNL GU15,Long Bridge Park,Boeing #4,On Time,278538
2021-09-11,09:00 AM,Bracket,Wilmington Hammerheads ECNL GU15,1,1,Loudoun Soccer ECNL GU15,Cape Fear Regional Soccer Park,Field 3,On Time,278542
2021-09-11,11:00 AM,Bracket,Richmond United ECNL GU15,2,1,South Carolina United ECNL GU15,West Creek,Field 6,On Time,278540
2021-09-11,02:00 PM,Bracket,BRYC Elite Academy ECNL GU15,2,3,Charlotte Independence ECNL GU15,Robinson High School,Stadium Turf,On Time,278539
2021-09-11,02:00 PM,Bracket,VDA ECNL GU15,3,0,CESA ECNL GU15,Ali Krieger Sports Complex (AKSC),Field 8,On Time,278541
2021-09-11,02:00 PM,Bracket,NC Courage ECNL GU15,1,5,VA Union ECNL GU15,WRAL Soccer Park,Field 5 (First Watch),On Time,278543
2021-09-11,02:00 PM,Bracket,NC Fusion ECNL GU15,5,1,NCFC Youth ECNL GU15,Truist Sports Park,Field 2,On Time,278618
2021-09-12,09:00 AM,Bracket,BRYC Elite Academy ECNL GU15,0,5,Charlotte SA ECNL GU15,Robinson High School,Upper Turf,On Time,278544
2021-09-12,09:00 AM,Bracket,NC Courage ECNL GU15,1,2,Loudoun Soccer ECNL GU15,WRAL Soccer Park,Field 3 (Ricky Horowitz),On Time,278549
2021-09-12,11:00 AM,Bracket,Richmond United ECNL GU15,1,1,CESA ECNL GU15,West Creek,Field 6,On Time,278547
2021-09-12,11:00 AM,Bracket,Wilmington Hammerheads ECNL GU15,2,3,VA Union ECNL GU15,Cape Fear Regional Soccer Park,Field 3,On Time,278548
2021-09-12,12:00 PM,Bracket,VDA ECNL GU15,2,5,South Carolina United ECNL GU15,Ali Krieger Sports Complex (AKSC),Field 8,On Time,278546
2021-09-12,01:00 PM,Bracket,Arlington Soccer ECNL GU15,1,1,Charlotte Independence ECNL GU15,Long Bridge Park,Boeing #4,On Time,278545
2021-09-18,09:00 AM,Bracket,South Carolina United ECNL GU15,3,2,BRYC Elite Academy ECNL GU15,Southeastern Freight Lines Complex,Stadium A,On Time,278551
2021-09-18,09:00 AM,Bracket,VA Union ECNL GU15,5,0,NCFC Youth ECNL GU15,Lewinsville Park,Field 3,On Time,278555
2021-09-18,12:00 PM,Bracket,CESA ECNL GU15,0,0,Arlington Soccer ECNL GU15,Mesa Soccer Complex,Field 13,On Time,278552
2021-09-18,12:00 PM,Bracket,NC Courage ECNL GU15,7,0,VDA ECNL GU15,WRAL Soccer Park,Field 3 (Ricky Horowitz),On Time,278554
2021-09-18,01:00 PM,Bracket,Loudoun Soccer ECNL GU15,3,1,NC Fusion ECNL GU15,Loudoun Soccer Park,Field 2,On Time,278556
2021-09-18,02:00 PM,Bracket,Charlotte SA ECNL GU15,1,1,Charlotte Independence ECNL GU15,OrthoCarolina Sportsplex,Field 5,On Time,278550
2021-09-19,09:00 AM,Bracket,South Carolina United ECNL GU15,0,1,Arlington Soccer ECNL GU15,Southeastern Freight Lines Complex,Stadium B,On Time,278557
2021-09-19,09:00 AM,Bracket,VA Union ECNL GU15,3,2,NC Fusion ECNL GU15,Lewinsville Park,Field 3,On Time,278562
2021-09-19,11:00 AM,Bracket,CESA ECNL GU15,3,0,BRYC Elite Academy ECNL GU15,Mesa Soccer Complex,Field 13,On Time,278558
2021-09-19,12:00 PM,Bracket,Loudoun Soccer ECNL GU15,3,0,NCFC Youth ECNL GU15,Loudoun Soccer Park,Field 2,On Time,278561
