date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2023-09-09,11:30 AM,Group Play,Slammers FC HB Koge ECNL G07,1,1,So Cal Blues ECNL G07,Orange County Great Park,Field 15,On Time,539613
2023-09-09,01:45 PM,Group Play,Del Mar Sharks ECNL G07 ,5,1,Pateadores ECNL G07,San Dieguito Academy,Field 1,On Time,539472
2023-09-10,09:45 AM,Group Play,Del Mar Sharks ECNL G07 ,1,3,Slammers FC HB Koge ECNL G07,San Dieguito Academy,Field 1,On Time,539478
2023-09-10,03:00 PM,Group Play,So Cal Blues ECNL G07,0,2,Pateadores ECNL G07,Tesoro High School,Stadium,On Time,539479
2023-09-16,08:00 AM,Group Play,Phoenix Rising ECNL G07,3,2,Pateadores ECNL G07,PRFC Youth Soccer Facility,Field 1,On Time,539487
2023-09-16,09:45 AM,Group Play,Del Mar Sharks ECNL G07 ,3,3,LAFC So Cal ECNL G07,San Dieguito Academy,Field 1,On Time,539486
2023-09-16,11:00 AM,Group Play,San Diego Surf ECNL G07,1,4,Legends FC ECNL G07,Surf Sports Park,Field 2,On Time,539488
2023-09-16,11:00 AM,Group Play,Eagles SC ECNL G07,1,0,So Cal Blues ECNL G07,Pleasant Valley Fields,Field 14,On Time,539489
2023-09-17,08:00 AM,Group Play,Phoenix Rising ECNL G07,3,0,SLAMMERS FC ECNL G07,PRFC Youth Soccer Facility,Field 1,On Time,539498
2023-09-17,09:45 AM,Group Play,Del Mar Sharks ECNL G07 ,3,2,Eagles SC ECNL G07,San Dieguito Academy,Field 1,On Time,539497
2023-09-17,04:00 PM,Group Play,So Cal Blues ECNL G07,1,2,LAFC So Cal ECNL G07,Tesoro High School,Stadium,On Time,539499
2023-09-23,10:30 AM,Group Play,Rebels SC ECNL G07,2,3,Del Mar Sharks ECNL G07 ,Monte Vista High School,Stadium,On Time,539507
2023-09-23,11:00 AM,Group Play,San Diego Surf ECNL G07,5,1,Slammers FC HB Koge ECNL G07,Surf Sports Park,Field 2,On Time,539508
2023-09-23,12:00 PM,Group Play,Arizona Arsenal ECNL G07,1,0,Phoenix Rising ECNL G07,Legacy Sports Park,Field 6,On Time,539506
2023-09-24,11:00 AM,Group Play,San Diego Surf ECNL G07,5,2,Del Mar Sharks ECNL G07 ,Surf Sports Park,Field 2,On Time,539515
2023-09-24,01:30 PM,Group Play,Rebels SC ECNL G07,0,3,Slammers FC HB Koge ECNL G07,Monte Vista High School,Stadium,On Time,539514
2023-09-30,10:00 AM,Group Play,Pateadores ECNL G07,1,0,Sporting California USA ECNL G07,Great Park,Field 8,On Time,539522
2023-09-30,10:45 AM,Group Play,Rebels SC ECNL G07,2,0,So Cal Blues ECNL G07,Monte Vista High School,Stadium,On Time,539523
