rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Arizona Arsenal ECNL G09,Arizona Arsenal Soccer Club,58586,23,16,4,3,51,2.22,60,17,43
2,San Diego Surf ECNL G09,San Diego Surf Soccer Club,61178,23,15,5,3,48,2.09,63,22,41
3,Slammers FC HB Koge ECNL G09,Slammers FC HB Koge,54921,23,14,7,2,44,1.91,52,32,20
4,So Cal Blues ECNL G09,So Cal Blues,60035,23,12,6,5,41,1.78,39,24,15
5,Del Mar Sharks ECNL G09 ,Legends FC - Del Mar,53810,23,10,7,6,36,1.57,36,36,0
6,Pateadores ECNL G09,Pateadores Soccer Club,68893,23,8,9,6,30,1.3,24,23,1
7,Phoenix Rising ECNL G09,Phoenix Rising FC,59771,23,8,10,5,29,1.26,23,40,-17
8,Rebels SC ECNL G09,Rebels Soccer Club,26385,23,2,18,3,9,0.39,7,69,-62
