rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Legends FC ECNL G08,Legends FC (CA),8362,24,19,2,3,60,2.5,46,14,32
2,Beach FC ECNL G08,Beach Futbol Club,60045,24,16,6,2,50,2.08,45,22,23
3,Eagles SC ECNL G08,Eagles SC,6122,24,14,7,3,45,1.88,46,29,17
4,SLAMMERS FC ECNL G08,Slammers FC,9288,24,10,10,4,34,1.42,37,29,8
5,Utah Royals FC-AZ ECNL G08,Utah Royals FC - AZ,56526,24,7,9,8,29,1.21,24,26,-2
6,LAFC So Cal ECNL G08,LAFC So Cal,45887,24,8,15,1,25,1.04,16,36,-20
7,Heat FC ECNL G08,LV Heat Surf SC ,46745,24,5,16,3,18,0.75,19,50,-31
8,Sporting California USA ECNL G08,Sporting California USA,28062,24,4,17,3,15,0.63,17,67,-50
9,LA Breakers FC ECNL G08,No Club Selection,29129,24,3,18,3,12,0.5,16,52,-36
