rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Beach FC ECNL G09,Beach Futbol Club,60046,24,17,4,3,54,2.25,56,32,24
2,Utah Royals FC-AZ ECNL G09,Utah Royals FC - AZ,56530,24,15,5,4,49,2.04,68,27,41
3,Legends FC ECNL G09,Legends FC (CA),10361,24,14,6,4,46,1.92,49,26,23
4,Eagles SC ECNL G09,Eagles SC,5544,24,11,9,4,37,1.54,45,26,19
5,SLAMMERS FC ECNL G09,Slammers FC,42498,24,10,8,6,36,1.5,37,41,-4
6,LA Breakers FC ECNL G09,LA Breakers FC,55512,24,5,14,5,20,0.83,23,40,-17
7,Sporting California USA ECNL G09,Sporting California USA,59459,24,4,16,4,16,0.67,20,53,-33
8,LAFC So Cal ECNL G09,LAFC So Cal,59866,24,4,17,3,15,0.63,23,41,-18
9,Heat FC ECNL G09,LV Heat Surf SC ,50614,24,1,21,2,5,0.21,18,94,-76
