rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Slammers FC HB Koge ECNL G10,Slammers FC HB Koge,64905,23,20,2,1,61,2.65,73,12,61
2,San Diego Surf ECNL G10,San Diego Surf Soccer Club,62104,23,19,2,2,59,2.57,113,18,95
3,So Cal Blues ECNL G10,So Cal Blues,69520,23,10,8,5,35,1.52,39,32,7
4,Phoenix Rising ECNL G10,Phoenix Rising FC,68888,23,9,12,2,29,1.26,32,43,-11
5,Rebels SC ECNL G10,Rebels Soccer Club,21001,23,7,12,4,25,1.09,35,52,-17
6,Del Mar Sharks ECNL G10 ,Legends FC - Del Mar,64321,23,6,13,4,22,0.96,23,66,-43
7,Pateadores ECNL G10,Pateadores Soccer Club,68892,23,5,15,3,18,0.78,24,57,-33
8,Arizona Arsenal ECNL G10,Arizona Arsenal Soccer Club,65042,23,3,15,5,14,0.61,27,75,-48
