date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2022-10-28,09:00 AM,Group Play,Utah Royals FC-AZ ECNL G11,3,2,Beach FC ECNL G11,ASU Poly - Mesa,Field 2,On Time,538653
2023-09-09,08:30 AM,Group Play,Heat FC ECNL G11,2,1,LA Breakers FC ECNL G11,Heritage Park Sports Complex,Field 2,On Time,538552
2023-09-09,10:00 AM,Group Play,Sporting California USA ECNL G11,3,1,Arizona Arsenal ECNL G11,Silverlakes Soccer Complex,Field 24,On Time,538554
2023-09-09,01:00 PM,Group Play,Eagles SC ECNL G11,2,0,San Diego Surf ECNL G11,Pleasant Valley Fields,Field 13,On Time,538551
2023-09-09,01:45 PM,Group Play,Beach FC ECNL G11,0,0,SLAMMERS FC ECNL G11,Long Beach City College - Liberal Arts Campus,Field 1,On Time,538550
2023-09-09,06:00 PM,Group Play,LAFC So Cal ECNL G11,5,0,Rebels SC ECNL G11,Oak Park High School,Stadium,On Time,538553
2023-09-10,08:30 AM,Group Play,Heat FC ECNL G11,0,0,Utah Royals FC-AZ ECNL G11,Heritage Park Sports Complex,Field 11,On Time,538564
2023-09-10,01:00 PM,Group Play,Beach FC ECNL G11,7,0,Rebels SC ECNL G11,El Camino College,Stadium,On Time,538563
2023-09-10,01:00 PM,Group Play,Legends FC ECNL G11,2,0,Arizona Arsenal ECNL G11,Silverlakes Complex,Field 6,On Time,538566
2023-09-10,04:30 PM,Group Play,LAFC So Cal ECNL G11,0,5,San Diego Surf ECNL G11,Oak Park High School,Stadium,On Time,538565
2023-09-16,09:00 AM,Group Play,LA Breakers FC ECNL G11,1,0,Sporting California USA ECNL G11,Bell Gardens Sports Center ,Field 4,On Time,538571
2023-09-16,09:00 AM,Group Play,Utah Royals FC-AZ ECNL G11,0,0,SLAMMERS FC ECNL G11,Reach 11 Sports Complex,Field 5,On Time,538572
2023-09-17,08:00 AM,Group Play,Beach FC ECNL G11,0,2,Sporting California USA ECNL G11,SilverLakes,Field 23,On Time,538577
2023-09-17,11:00 AM,Group Play,Utah Royals FC-AZ ECNL G11,1,2,Pateadores ECNL G11,Reach 11 Sports Complex,Field 5,On Time,538578
