rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,SLAMMERS FC ECNL G10,Slammers FC,64956,24,18,4,2,56,2.33,49,14,35
2,Legends FC ECNL G10,Legends FC (CA),65115,24,16,4,4,52,2.17,45,22,23
3,Beach FC ECNL G10,Beach Futbol Club,18443,24,13,7,4,43,1.79,38,28,10
4,Eagles SC ECNL G10,Eagles SC,62045,24,11,7,6,39,1.63,42,35,7
5,Heat FC ECNL G10,LV Heat Surf SC ,42984,24,12,10,2,38,1.58,43,37,6
6,LAFC So Cal ECNL G10,LAFC So Cal,65560,24,9,10,5,32,1.33,39,36,3
7,Sporting California USA ECNL G10,Sporting California USA,69733,24,8,14,2,26,1.08,27,54,-27
8,LA Breakers FC ECNL G10,LA Breakers FC,68845,24,3,16,5,14,0.58,24,48,-24
9,Utah Royals FC-AZ ECNL G10,Utah Royals FC - AZ,62330,24,2,20,2,8,0.33,9,53,-44
