rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Slammers FC HB Koge ECNL G07,Slammers FC HB Koge,8995,23,20,1,2,62,2.7,75,15,60
2,San Diego Surf ECNL G07,San Diego Surf Soccer Club,45876,23,18,5,0,54,2.35,65,23,42
3,Rebels SC ECNL G07,Rebels Soccer Club,9867,23,12,9,2,38,1.65,60,50,10
4,Del Mar Sharks ECNL G07 ,Legends FC - Del Mar,35180,23,9,10,4,31,1.35,42,47,-5
5,Phoenix Rising ECNL G07,Phoenix Rising FC,35183,23,9,11,3,30,1.3,27,43,-16
6,Pateadores ECNL G07,Pateadores Soccer Club,68895,23,5,15,3,18,0.78,30,62,-32
7,So Cal Blues ECNL G07,So Cal Blues,35189,23,2,16,5,11,0.48,14,49,-35
8,Arizona Arsenal ECNL G07,Arizona Arsenal Soccer Club,33451,23,2,19,2,8,0.35,22,83,-61
