rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Beach FC ECNL G07,Beach Futbol Club,46284,24,22,2,0,66,2.75,88,16,72
2,Legends FC ECNL G07,Legends FC (CA),28540,24,18,3,3,57,2.38,68,17,51
3,SLAMMERS FC ECNL G07,Slammers FC,18022,24,14,7,3,45,1.88,53,36,17
4,LAFC So Cal ECNL G07,LAFC So Cal,45888,24,11,8,5,38,1.58,39,27,12
5,LA Breakers FC ECNL G07,No Club Selection,34925,24,11,11,2,35,1.46,51,51,0
6,Eagles SC ECNL G07,No Club Selection,1153,24,9,11,4,31,1.29,38,52,-14
7,Utah Royals FC-AZ ECNL G07,Utah Royals FC - AZ,56527,24,8,10,6,30,1.25,37,39,-2
8,Sporting California USA ECNL G07,Sporting California USA,21540,24,2,17,5,11,0.46,10,57,-47
9,Heat FC ECNL G07,LV Heat Surf SC ,35182,24,2,19,3,9,0.38,23,75,-52
