rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Beach FC ECNL GU17,Beach Futbol Club,46287,24,18,1,5,59,2.46,75,16,59
2,Utah Royals FC-AZ ECNL GU17,Utah Royals FC - AZ,56707,24,13,5,6,45,1.88,43,24,19
3,Sporting California Arsenal FC ECNL GU17,Sporting California USA,15648,24,12,8,4,40,1.67,49,38,11
4,Heat FC ECNL GU17,LV Heat Surf SC ,11814,24,12,8,4,40,1.67,45,42,3
5,Legends FC ECNL GU17,Legends FC (CA),17410,24,11,8,5,38,1.58,41,25,16
6,SLAMMERS FC ECNL GU17,Slammers FC,17223,24,8,13,3,27,1.13,32,54,-22
7,LA Breakers FC ECNL GU17,LA Breakers FC,34922,24,4,14,6,18,0.75,22,48,-26
8,LAFC So Cal ECNL GU17,LAFC So Cal,45890,24,4,15,5,17,0.71,25,51,-26
9,Eagles SC ECNL GU17,No Club Selection,5941,24,4,15,5,17,0.71,22,57,-35
