rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Eagles SC ECNL GU14,Eagles SC,6122,24,17,4,3,54,2.25,64,22,42
2,Legends FC ECNL GU14,Legends FC (CA),8362,24,14,4,6,48,2.0,66,30,36
3,Beach FC ECNL GU14,Beach Futbol Club,60045,24,14,5,5,47,1.96,61,21,40
4,Sporting California Arsenal FC ECNL GU14,Sporting California USA,28062,24,11,5,8,41,1.71,35,24,11
5,SLAMMERS FC ECNL GU14,Slammers FC,9288,24,7,8,9,30,1.25,29,33,-4
6,Utah Royals FC-AZ ECNL GU14,Utah Royals FC - AZ,56526,24,6,15,3,21,0.88,17,48,-31
7,LAFC So Cal ECNL GU14,LAFC So Cal,45887,24,5,15,4,19,0.79,21,50,-29
8,LA Breakers FC ECNL GU14,No Club Selection,29129,24,5,16,3,18,0.75,19,57,-38
9,Heat FC ECNL GU14,LV Heat Surf SC ,46745,24,0,19,5,5,0.21,12,67,-55
