rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,So Cal Blues ECNL GU14,So Cal Blues,29588,23,22,1,0,66,2.87,77,14,63
2,Slammers FC HB Koge ECNL GU14,Slammers FC HB Koge,29720,23,18,4,1,55,2.39,101,17,84
3,San Diego Surf ECNL GU14,San Diego Surf Soccer Club,45875,23,16,2,5,53,2.3,92,22,70
4,Phoenix Rising ECNL GU14,Phoenix Rising FC,45886,23,10,10,3,33,1.43,35,54,-19
5,Rebels SC ECNL GU14,Rebels Soccer Club,19029,23,7,13,3,24,1.04,23,54,-31
6,AZ Arsenal ECNL GU14,Arizona Arsenal Soccer Club,45882,23,8,15,0,24,1.04,35,72,-37
7,Del Mar Sharks ECNL GU14,Legends FC - Del Mar,46835,23,6,14,3,21,0.91,19,56,-37
8,Strikers FC ECNL GU14,Strikers FC ECNL,46747,23,2,18,3,9,0.39,14,79,-65
