date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2025-09-06,08:00 AM,Group Play,Phoenix Rising ECNL G12,1,1,Beach FC (CA) ECNL G12,PRFC Youth Soccer Facility,Field 1,On Time,941604
2025-09-06,09:00 AM,Group Play,Sporting CA USA ECNL G12,0,1,LA Breakers FC ECNL G12,Silverlakes Soccer Complex,Field 24,On Time,941718
2025-09-06,10:15 AM,Group Play,LAFC So Cal ECNL G12,1,2,San Diego Surf ECNL G12,Oak Park High School,Stadium,On Time,942072
2025-09-06,10:30 AM,Group Play,Eagles SC ECNL G12,1,7,Slammers FC HB Koge ECNL G12,Pleasant Valley Fields,Field 14,On Time,942156
2025-09-06,12:00 PM,Group Play, LV Heat Surf ECNL G12,0,1,Utah Royals FC-AZ ECNL G12,Heritage Park Sports Complex,Field 5,On Time,942324
2025-09-06,12:30 PM,Group Play,Legends FC San Diego ECNL G12,4,5,Pateadores ECNL G12,Miramesa High School ,Field 1 - Stadium,On Time,941934
2025-09-06,01:00 PM,Group Play,Legends FC ECNL G12,1,1,Rebels SC ECNL G12,Silverlakes Complex,Field 8,On Time,942018
2025-09-06,04:30 PM,Group Play,So Cal Blues ECNL G12,2,0,SLAMMERS FC ECNL G12,OC Great Park,Field 17,On Time,942132
2025-09-13,08:00 AM,Group Play,Rebels SC ECNL G12,7,2, LV Heat Surf ECNL G12,Southwestern College,Stadium,On Time,941886
2025-09-13,08:30 AM,Group Play,LAFC So Cal ECNL G12,2,1,LA Breakers FC ECNL G12,Oak Park High School,Stadium,On Time,941682
2025-09-13,09:00 AM,Group Play,Legends FC ECNL G12,1,4,Beach FC (CA) ECNL G12,Silverlakes Complex,Field 8,On Time,941592
2025-09-13,09:00 AM,Group Play,Eagles SC ECNL G12,1,1,Utah Royals FC-AZ ECNL G12,Pleasant Valley Fields,Field 19,On Time,942306
2025-09-13,11:00 AM,Group Play,Pateadores ECNL G12,0,2,Slammers FC HB Koge ECNL G12,Great Park,Field 8,On Time,942174
2025-09-13,01:00 PM,Group Play,San Diego Surf ECNL G12,6,0,Arizona Arsenal ECNL G12,John Muir Language Academy,Turf,On Time,941550
2025-09-13,01:00 PM,Group Play,So Cal Blues ECNL G12,7,0,Phoenix Rising ECNL G12,OC Great Park,Field 17,On Time,941994
2025-09-14,11:00 AM,Group Play,San Diego Surf ECNL G12,6,0, LV Heat Surf ECNL G12,Canyon Crest Academy,Stadium,On Time,941892
2025-09-14,11:00 AM,Group Play,Pateadores ECNL G12,0,1,Phoenix Rising ECNL G12,Great Park,Field 8,On Time,941976
2025-09-14,11:00 AM,Group Play,Beach FC (CA) ECNL G12,2,0,Utah Royals FC-AZ ECNL G12,El Camino College,Stadium,On Time,942300
2025-09-14,01:00 PM,Group Play,So Cal Blues ECNL G12,6,1,Arizona Arsenal ECNL G12,OC Great Park,Field 17,On Time,941568
2025-09-20,10:00 AM,Group Play,Slammers FC HB Koge ECNL G12,3,0,Legends FC ECNL G12,Saddleback College,Turf Field,On Time,941796
2025-09-20,11:00 AM,Group Play,San Diego Surf ECNL G12,2,0,SLAMMERS FC ECNL G12,Surf Sports Park,Field 3,On Time,942120
2025-09-20,01:00 PM,Group Play,LA Breakers FC ECNL G12,2,1,Eagles SC ECNL G12,Bell Gardens Sports Center ,Field 4,On Time,941634
2025-09-20,03:30 PM,Group Play,Legends FC San Diego ECNL G12,1,4,Rebels SC ECNL G12,Miramesa High School ,Field 1 - Stadium,On Time,942024
