date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2022-09-10,11:00 AM,Bracket,Bay Area Surf ECNL G07,2,0,San Juan SC ECNL G07,Skyline College,Upper Soccer Field,On Time,380676
2022-09-10,01:00 PM,Bracket,Davis Legacy ECNL G07,7,3,Pleasanton RAGE ECNL G07,Davis Legacy Soccer Complex,Field 10,On Time,380730
2022-09-10,01:00 PM,Bracket,Mustang SC ECNL G07,7,0,Santa Rosa United ECNL G07,Provident Field @ MSC, Upper,On Time,380892
2022-09-10,03:00 PM,Bracket,Marin FC ECNL G07,0,9,MVLA ECNL G07,Marin Academy,Field 1,On Time,380838
2022-09-10,06:15 PM,Bracket,De Anza Force ECNL G07,0,0,Placer United ECNL G07,Gunderson High School,Stadium Field,On Time,380784
2022-09-17,09:00 AM,Bracket,Pleasanton RAGE ECNL G07,0,10,MVLA ECNL G07,Val Vista,Field 2,On Time,381054
2022-09-17,09:00 AM,Bracket,San Juan SC ECNL G07,2,0,Placer United ECNL G07,San Juan Soccer Complex,Tiemann Law Firm Black Field,On Time,381108
2022-09-17,01:00 PM,Bracket,Mustang SC ECNL G07,1,0,De Anza Force ECNL G07,Provident Field @ MSC, Upper,On Time,380893
2022-09-17,02:00 PM,Bracket,Davis Legacy ECNL G07,1,1,Santa Rosa United ECNL G07,Davis Legacy Soccer Complex,Field 9,On Time,380731
2022-09-17,03:00 PM,Bracket,Marin FC ECNL G07,0,2,Bay Area Surf ECNL G07,College of Marin,Stadium,On Time,380839
2022-09-24,11:00 AM,Bracket,Pleasanton RAGE ECNL G07,2,3,Santa Rosa United ECNL G07,Val Vista,Field 3,On Time,381055
2022-09-24,01:00 PM,Bracket,San Juan SC ECNL G07,2,1,MVLA ECNL G07,San Juan Soccer Complex,Tiemann Law Firm White Field,On Time,381109
2022-09-24,03:00 PM,Bracket,Bay Area Surf ECNL G07,3,1,De Anza Force ECNL G07,Skyline College,Upper Soccer Field,On Time,380677
2022-09-24,04:00 PM,Bracket,Marin FC ECNL G07,0,2,Davis Legacy ECNL G07,San Rafael High School,Stadium,On Time,380840
2022-09-24,06:30 PM,Bracket,Placer United ECNL G07,1,1,Mustang SC ECNL G07,Twelve Bridges High School,Stadium,On Time,381000
2022-09-25,09:00 AM,Bracket,De Anza Force ECNL G07,2,0,Pleasanton RAGE ECNL G07,De Anza College,Soccer Field,On Time,380785
2022-09-25,01:30 PM,Bracket,Marin FC ECNL G07,0,1,San Juan SC ECNL G07,Redwood High School ,Ghilotti,On Time,380841
2022-09-25,03:30 PM,Bracket,MVLA ECNL G07,2,0,Placer United ECNL G07,Foothill College,Top Hill Soccer Field,On Time,380946
2022-09-25,05:00 PM,Bracket,Mustang SC ECNL G07,1,1,Davis Legacy ECNL G07,Provident Field @ MSC, Upper,On Time,380894
2022-09-25,05:00 PM,Bracket,Bay Area Surf ECNL G07,5,3,Santa Rosa United ECNL G07,Skyline College,Lower Football Field,On Time,381162
2022-10-01,11:00 AM,Bracket,Santa Rosa United ECNL G07,0,4,Placer United ECNL G07,Trione Fields,Trione West,On Time,381001
2022-10-01,01:00 PM,Bracket,Bay Area Surf ECNL G07,2,3,Mustang SC ECNL G07,Ohlone College,Soccer Field,On Time,380678
2022-10-01,01:00 PM,Bracket,Marin FC ECNL G07,1,2,Pleasanton RAGE ECNL G07,College of Marin,Stadium,On Time,380842
2022-10-01,02:00 PM,Bracket,Davis Legacy ECNL G07,4,2,San Juan SC ECNL G07,Davis Legacy Soccer Complex,Field 10,On Time,380732
2022-10-01,03:00 PM,Bracket,De Anza Force ECNL G07,0,2,MVLA ECNL G07,Prospect High School,Stadium Field,On Time,380786
2022-10-15,09:00 AM,Bracket,Pleasanton RAGE ECNL G07,0,7,San Juan SC ECNL G07,Val Vista,Field 2,On Time,381056
2022-10-15,01:00 PM,Bracket,Placer United ECNL G07,0,3,Bay Area Surf ECNL G07,Sierra College,Grass,On Time,381002
2022-10-15,01:00 PM,Bracket,Santa Rosa United ECNL G07,3,0,Marin FC ECNL G07,Trione Fields,Trione East,On Time,381163
2022-10-15,03:00 PM,Bracket,De Anza Force ECNL G07,1,0,Davis Legacy ECNL G07,Prospect High School,Stadium Field,On Time,380787
2022-10-15,03:00 PM,Bracket,MVLA ECNL G07,5,1,Mustang SC ECNL G07,Foothill College,Top Hill Soccer Field,On Time,380947
