rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,PDA Blue ECNL GU17,PDA Blue (North),1792,16,14,0,2,44,2.75,64,11,53
2,Penn Fusion SA ECNL GU17,Penn Fusion Soccer Academy,44734,16,10,3,3,33,2.06,33,19,14
3,Pipeline SC ECNL GU17,No Club Selection,45830,16,9,3,4,31,1.94,25,14,11
4,FC Bucks ECNL GU17,HEX FC,11974,16,7,5,4,25,1.56,26,26,0
5,Maryland United FC ECNL GU17,No Club Selection,12265,16,7,5,4,25,1.56,24,24,0
6,Match Fit Academy ECNL GU17,Match Fit Surf,12263,16,4,7,5,17,1.06,19,21,-2
7,Bethesda SC ECNL GU17,Bethesda SC,11883,16,3,9,4,13,0.81,17,38,-21
8,PDA South ECNL GU17,PDA South,1814,16,2,10,4,10,0.63,16,41,-25
9,FC DELCO ECNL GU17,FC DELCO,11808,16,0,14,2,2,0.13,9,39,-30
