rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,PDA Blue ECNL GU16,PDA Blue (North),1822,16,12,0,4,40,2.5,47,14,33
2,Bethesda SC ECNL GU16,Bethesda SC,20341,16,11,1,4,37,2.31,34,13,21
3,Penn Fusion SA ECNL GU16,Penn Fusion Soccer Academy,44735,16,9,4,3,30,1.88,29,12,17
4,Maryland United FC ECNL GU16,No Club Selection,20346,16,8,6,2,26,1.63,22,22,0
5,FC Bucks ECNL GU16,HEX FC,20344,16,6,5,5,23,1.44,24,20,4
6,FC DELCO ECNL GU16,FC DELCO,12576,16,5,7,4,19,1.19,11,18,-7
7,PDA South ECNL GU16,PDA South,1841,16,2,10,4,10,0.63,22,39,-17
8,Match Fit Academy ECNL GU16,Match Fit Surf,20347,16,2,10,4,10,0.63,17,35,-18
9,Pipeline SC ECNL GU16,Pipeline SC,45829,16,2,14,0,6,0.38,8,41,-33
