date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2026-09-12,09:00 AM,Group Play,Pateadores Soccer Club ECNL G2013/14,,,Slammers FC HB Koge ECNL G2013/14,Orange County Great Park,Field 8,On Time,1085348
2026-09-12,11:00 AM,Group Play,San Diego Surf ECNL G2013/14,,,Utah Royals FC-AZ ECNL G2013/14,Surf Sports Park,Field 3,On Time,1085366
2026-09-12,01:00 PM,Group Play,So Cal Blues ECNL G2013/14,,,Sporting California USA ECNL G2013/14,OC Great Park,Field 22,On Time,1085372
2026-09-12,03:00 PM,Group Play,Beach Futbol Club (CA) ECNL G2013/14,,,LAFC So Cal ECNL G2013/14,Long Beach City College - Liberal Arts Campus,Field 2,On Time,1085336
2026-09-12,05:20 PM,Group Play,Eagles SC ECNL G2013/14,,,Legends FC (CA) ECNL G2013/14,Pleasant Valley Fields,Field 14,On Time,1085342
2026-09-12,05:45 PM,Group Play,Rebels SC ECNL G2013/14,,,Legends FC Del Mar ECNL G2013/14,Monte Vista High School,Stadium,On Time,1085360
2026-09-13,10:30 AM,Group Play,LV Heat Surf ECNL G2013/14,,,LA Breakers FC ECNL G2013/14,Heritage Park Sports Complex,FIeld 1,On Time,1085492
2026-09-13,12:30 PM,Group Play,SLAMMERS FC ECNL G2013/14,,,Utah Royals FC-AZ ECNL G2013/14,Arroyo Park,Field 1,On Time,1085378
2026-09-19,TBD,Group Play,LAFC So Cal ECNL G2013/14,,,Rebels SC ECNL G2013/14,,,On Time,1085396
2026-09-19,08:00 AM,Group Play,Phoenix Rising FC ECNL G2013/14,,,LV Heat Surf ECNL G2013/14,PRFC Youth Soccer Facility,Field 1,On Time,1085414
2026-09-19,09:00 AM,Group Play,LA Breakers FC ECNL G2013/14,,,Beach Futbol Club (CA) ECNL G2013/14,Bell Gardens Sports Complex,Field 3,On Time,1085390
2026-09-19,01:00 PM,Group Play,Legends FC (CA) ECNL G2013/14,,,So Cal Blues ECNL G2013/14,Silverlakes Complex,Field 23,On Time,1085402
2026-09-19,01:45 PM,Group Play,Legends FC Del Mar ECNL G2013/14,,,SLAMMERS FC ECNL G2013/14,Canyon Crest Academy,Stadium,On Time,1085408
2026-09-19,05:15 PM,Group Play,Sporting California USA ECNL G2013/14,,,Slammers FC HB Koge ECNL G2013/14,San Bernardino Soccer Complex,Field 1,On Time,1085420
2026-09-19,05:20 PM,Group Play,Eagles SC ECNL G2013/14,,,Pateadores Soccer Club ECNL G2013/14,Pleasant Valley Fields,Field 14,On Time,1085384
2026-09-20,09:00 AM,Group Play,Utah Royals FC-AZ ECNL G2013/14,,,LV Heat Surf ECNL G2013/14,Bell Road Sports Complex,Field 16,On Time,1085426
2026-09-26,08:00 AM,Group Play,Phoenix Rising FC ECNL G2013/14,,,Utah Royals FC-AZ ECNL G2013/14,PRFC Youth Soccer Facility,Field 2,On Time,1085444
2026-09-26,08:30 AM,Group Play,SLAMMERS FC ECNL G2013/14,,,Arizona Arsenal ECNL G2013/14,Saddleback College,Turf Field,On Time,1085456
2026-09-26,09:00 AM,Group Play,LA Breakers FC ECNL G2013/14,,,Pateadores Soccer Club ECNL G2013/14,Bell Gardens Sports Complex,Field 3,On Time,1085432
2026-09-26,12:00 PM,Group Play,Rebels SC ECNL G2013/14,,,Slammers FC HB Koge ECNL G2013/14,Monte Vista High School,Stadium,On Time,1085450
2026-09-26,05:15 PM,Group Play,Sporting California USA ECNL G2013/14,,,San Diego Surf ECNL G2013/14,San Bernardino Soccer Complex,Field 1,On Time,1085462
2026-09-27,TBD,Group Play,LV Heat Surf ECNL G2013/14,,,Legends FC (CA) ECNL G2013/14,,,On Time,1085624
2026-09-27,01:00 PM,Group Play,Beach Futbol Club (CA) ECNL G2013/14,,,Arizona Arsenal ECNL G2013/14,El Camino College,Stadium,On Time,1085468
2026-09-27,02:45 PM,Group Play,LAFC So Cal ECNL G2013/14,,,Eagles SC ECNL G2013/14,Oak Park High School,Stadium,On Time,1085438
2026-10-03,08:30 AM,Group Play,Slammers FC HB Koge ECNL G2013/14,,,San Diego Surf ECNL G2013/14,Saddleback College,Turf Field,On Time,1085504
2026-10-03,09:00 AM,Group Play,Utah Royals FC-AZ ECNL G2013/14,,,LAFC So Cal ECNL G2013/14,Bell Road Sports Complex,Field 16,On Time,1085510
2026-10-03,01:00 PM,Group Play,Beach Futbol Club (CA) ECNL G2013/14,,,Legends FC (CA) ECNL G2013/14,El Camino College,Stadium,On Time,1085474
2026-10-03,01:00 PM,Group Play,Pateadores Soccer Club ECNL G2013/14,,,Rebels SC ECNL G2013/14,Great Park,Field 8,On Time,1085498
2026-10-03,05:15 PM,Group Play,Legends FC Del Mar ECNL G2013/14,,,So Cal Blues ECNL G2013/14,Orange Glen High School,Stadium,On Time,1085486
2026-10-03,05:20 PM,Group Play,Eagles SC ECNL G2013/14,,,Sporting California USA ECNL G2013/14,Pleasant Valley Fields,Field 14,On Time,1085480
2026-10-04,08:30 AM,Group Play,LV Heat Surf ECNL G2013/14,,,SLAMMERS FC ECNL G2013/14,Heritage Park Sports Complex,Field 5,On Time,1085666
2026-10-04,12:00 PM,Group Play,Phoenix Rising FC ECNL G2013/14,,,LAFC So Cal ECNL G2013/14,PRFC Youth Soccer Facility,Field 1,On Time,1085516
2026-10-17,TBD,Group Play,Eagles SC ECNL G2013/14,,,Legends FC Del Mar ECNL G2013/14,,,On Time,1085522
2026-10-17,08:30 AM,Group Play,Slammers FC HB Koge ECNL G2013/14,,,LA Breakers FC ECNL G2013/14,Saddleback College,Turf Field,On Time,1085552
2026-10-17,11:00 AM,Group Play,San Diego Surf ECNL G2013/14,,,So Cal Blues ECNL G2013/14,Surf Sports Park,Field 5,On Time,1085540
2026-10-17,12:45 PM,Group Play,Rebels SC ECNL G2013/14,,,Arizona Arsenal ECNL G2013/14,El Cajon Valley High School,Stadium,On Time,1085534
2026-10-17,01:00 PM,Group Play,Legends FC (CA) ECNL G2013/14,,,Sporting California USA ECNL G2013/14,Silverlakes Complex,Field 24,On Time,1085528
2026-10-17,03:30 PM,Group Play,SLAMMERS FC ECNL G2013/14,,,Beach Futbol Club (CA) ECNL G2013/14,Silver Lakes Sports Complex (Norco),Field 19,On Time,1085546
2026-10-18,09:00 AM,Group Play,Legends FC Del Mar ECNL G2013/14,,,Arizona Arsenal ECNL G2013/14,Miramesa High School ,Field 1 - Stadium,On Time,1085558
2026-10-24,TBD,Group Play,Eagles SC ECNL G2013/14,,,San Diego Surf ECNL G2013/14,,,On Time,1085564
2026-10-24,TBD,Group Play,Phoenix Rising FC ECNL G2013/14,,,Legends FC Del Mar ECNL G2013/14,,,On Time,1085588
2026-10-24,TBD,Group Play,Slammers FC HB Koge ECNL G2013/14,,,SLAMMERS FC ECNL G2013/14,,,On Time,1085594
2026-10-24,01:00 PM,Group Play,LA Breakers FC ECNL G2013/14,,,LAFC So Cal ECNL G2013/14,Bell Gardens Sports Complex,Field 4,On Time,1085570
2026-10-24,01:00 PM,Group Play,Legends FC (CA) ECNL G2013/14,,,Rebels SC ECNL G2013/14,Silverlakes Complex,Field 23,On Time,1085576
2026-10-24,01:00 PM,Group Play,Pateadores Soccer Club ECNL G2013/14,,,LV Heat Surf ECNL G2013/14,Silverlakes Sports Complex,Field 14,On Time,1085582
2026-10-25,09:00 AM,Group Play,So Cal Blues ECNL G2013/14,,,LV Heat Surf ECNL G2013/14,OC Great Park,Field 22,On Time,1085600
2026-10-25,09:00 AM,Group Play,Utah Royals FC-AZ ECNL G2013/14,,,Legends FC Del Mar ECNL G2013/14,Bell Road Sports Complex,Field 15,On Time,1085606
2026-10-31,08:30 AM,Group Play,Slammers FC HB Koge ECNL G2013/14,,,LAFC So Cal ECNL G2013/14,Saddleback College,Turf Field,On Time,1085642
2026-10-31,11:00 AM,Group Play,Beach Futbol Club (CA) ECNL G2013/14,,,Legends FC Del Mar ECNL G2013/14,El Camino College,Stadium,On Time,1085612
2026-10-31,11:00 AM,Group Play,San Diego Surf ECNL G2013/14,,,Rebels SC ECNL G2013/14,Surf Sports Park,Field 1,On Time,1085636
2026-10-31,01:00 PM,Group Play,LA Breakers FC ECNL G2013/14,,,SLAMMERS FC ECNL G2013/14,Bell Gardens Sports Complex,Field 4,On Time,1085618
2026-10-31,01:00 PM,Group Play,Pateadores Soccer Club ECNL G2013/14,,,So Cal Blues ECNL G2013/14,Great Park,Field 8,On Time,1085630
2026-10-31,01:00 PM,Group Play,Sporting California USA ECNL G2013/14,,,Phoenix Rising FC ECNL G2013/14,Ontario Sports Empire,Field 1,On Time,1085648
2026-11-01,TBD,Group Play,Eagles SC ECNL G2013/14,,,Phoenix Rising FC ECNL G2013/14,,,On Time,1085654
2026-11-07,TBD,Group Play,LAFC So Cal ECNL G2013/14,,,Legends FC (CA) ECNL G2013/14,,,On Time,1085660
2026-11-07,08:30 AM,Group Play,Slammers FC HB Koge ECNL G2013/14,,,Eagles SC ECNL G2013/14,Saddleback College,Turf Field,On Time,1085684
2026-11-07,09:00 AM,Group Play,Utah Royals FC-AZ ECNL G2013/14,,,LA Breakers FC ECNL G2013/14,Bell Road Sports Complex,Field 16,On Time,1085696
2026-11-07,11:00 AM,Group Play,San Diego Surf ECNL G2013/14,,,Legends FC Del Mar ECNL G2013/14,Surf Sports Park,Field 5,On Time,1085678
2026-11-07,12:30 PM,Group Play,So Cal Blues ECNL G2013/14,,,Beach Futbol Club (CA) ECNL G2013/14,OC Great Park,Field 19,On Time,1085690
2026-11-07,01:00 PM,Group Play,Pateadores Soccer Club ECNL G2013/14,,,Sporting California USA ECNL G2013/14,Great Park,Field 8,On Time,1085672
2026-11-08,TBD,Group Play,Arizona Arsenal ECNL G2013/14,,,LA Breakers FC ECNL G2013/14,,,On Time,1085702
2026-11-21,TBD,Group Play,Arizona Arsenal ECNL G2013/14,,,San Diego Surf ECNL G2013/14,,,On Time,1085708
2026-11-21,TBD,Group Play,Beach Futbol Club (CA) ECNL G2013/14,,,Rebels SC ECNL G2013/14,,,On Time,1085714
2026-11-21,TBD,Group Play,LAFC So Cal ECNL G2013/14,,,So Cal Blues ECNL G2013/14,,,On Time,1085720
2026-11-21,08:00 AM,Group Play,Legends FC Del Mar ECNL G2013/14,,,Pateadores Soccer Club ECNL G2013/14,Miramesa High School ,Field 1 - Stadium,On Time,1085732
2026-11-21,08:30 AM,Group Play,SLAMMERS FC ECNL G2013/14,,,Eagles SC ECNL G2013/14,Saddleback College,Turf Field,On Time,1085744
2026-11-21,12:00 PM,Group Play,LV Heat Surf ECNL G2013/14,,,Sporting California USA ECNL G2013/14,Heritage Park Sports Complex,Field 10,On Time,1085738
2026-11-21,01:00 PM,Group Play,Legends FC (CA) ECNL G2013/14,,,LA Breakers FC ECNL G2013/14,Silverlakes Complex,Field 2,On Time,1085726
2026-11-22,TBD,Group Play,Arizona Arsenal ECNL G2013/14,,,Utah Royals FC-AZ ECNL G2013/14,,,On Time,1085750
2026-11-22,TBD,Group Play,Phoenix Rising FC ECNL G2013/14,,,San Diego Surf ECNL G2013/14,,,On Time,1085756
2027-01-23,09:00 AM,Group Play,Phoenix Rising FC ECNL G2013/14,,,Arizona Arsenal ECNL G2013/14,PRFC Youth Soccer Facility,Field 1,On Time,1085354
2027-03-20,TBD,Group Play,Beach Futbol Club (CA) ECNL G2013/14,,,Eagles SC ECNL G2013/14,,,On Time,1085762
2027-03-20,TBD,Group Play,LAFC So Cal ECNL G2013/14,,,Arizona Arsenal ECNL G2013/14,,,On Time,1085774
2027-03-20,TBD,Group Play,Legends FC (CA) ECNL G2013/14,,,Pateadores Soccer Club ECNL G2013/14,,,On Time,1085780
2027-03-20,TBD,Group Play,Rebels SC ECNL G2013/14,,,LV Heat Surf ECNL G2013/14,,,On Time,1085786
2027-03-20,TBD,Group Play,Slammers FC HB Koge ECNL G2013/14,,,Utah Royals FC-AZ ECNL G2013/14,,,On Time,1085792
2027-03-20,TBD,Group Play,So Cal Blues ECNL G2013/14,,,Phoenix Rising FC ECNL G2013/14,,,On Time,1085798
2027-03-20,TBD,Group Play,Sporting California USA ECNL G2013/14,,,SLAMMERS FC ECNL G2013/14,,,On Time,1085804
2027-03-20,01:00 PM,Group Play,LA Breakers FC ECNL G2013/14,,,Legends FC Del Mar ECNL G2013/14,Silverlakes,Field 1,On Time,1085768
2027-03-21,TBD,Group Play,Eagles SC ECNL G2013/14,,,Arizona Arsenal ECNL G2013/14,,,On Time,1085810
2027-03-21,TBD,Group Play,Legends FC (CA) ECNL G2013/14,,,Slammers FC HB Koge ECNL G2013/14,,,On Time,1085816
2027-03-21,TBD,Group Play,Legends FC Del Mar ECNL G2013/14,,,LV Heat Surf ECNL G2013/14,,,On Time,1085822
2027-03-21,TBD,Group Play,Pateadores Soccer Club ECNL G2013/14,,,Phoenix Rising FC ECNL G2013/14,,,On Time,1085828
2027-03-21,TBD,Group Play,SLAMMERS FC ECNL G2013/14,,,LAFC So Cal ECNL G2013/14,,,On Time,1085840
2027-03-21,TBD,Group Play,So Cal Blues ECNL G2013/14,,,LA Breakers FC ECNL G2013/14,,,On Time,1085846
2027-03-21,TBD,Group Play,Sporting California USA ECNL G2013/14,,,Utah Royals FC-AZ ECNL G2013/14,,,On Time,1085852
2027-03-21,11:00 AM,Group Play,San Diego Surf ECNL G2013/14,,,Beach Futbol Club (CA) ECNL G2013/14,Surf Sports Park,Field 1,On Time,1085834
2027-04-10,TBD,Group Play,Beach Futbol Club (CA) ECNL G2013/14,,,Phoenix Rising FC ECNL G2013/14,,,On Time,1085858
2027-04-10,TBD,Group Play,LV Heat Surf ECNL G2013/14,,,LAFC So Cal ECNL G2013/14,,,On Time,1085870
2027-04-10,TBD,Group Play,Rebels SC ECNL G2013/14,,,So Cal Blues ECNL G2013/14,,,On Time,1085876
2027-04-10,TBD,Group Play,Utah Royals FC-AZ ECNL G2013/14,,,Pateadores Soccer Club ECNL G2013/14,,,On Time,1085888
2027-04-10,11:00 AM,Group Play,LA Breakers FC ECNL G2013/14,,,Eagles SC ECNL G2013/14,Bell Gardens Sports Complex,Field 4,On Time,1085864
2027-04-10,11:00 AM,Group Play,San Diego Surf ECNL G2013/14,,,Legends FC (CA) ECNL G2013/14,Surf Sports Park,Field 3,On Time,1085882
2027-04-11,TBD,Group Play,Arizona Arsenal ECNL G2013/14,,,Pateadores Soccer Club ECNL G2013/14,,,On Time,1085894
2027-04-11,TBD,Group Play,SLAMMERS FC ECNL G2013/14,,,Phoenix Rising FC ECNL G2013/14,,,On Time,1085900
2027-04-17,TBD,Group Play,Arizona Arsenal ECNL G2013/14,,,So Cal Blues ECNL G2013/14,,,On Time,1085906
2027-04-17,TBD,Group Play,Legends FC Del Mar ECNL G2013/14,,,LAFC So Cal ECNL G2013/14,,,On Time,1085912
2027-04-17,TBD,Group Play,LV Heat Surf ECNL G2013/14,,,Eagles SC ECNL G2013/14,,,On Time,1085918
2027-04-17,TBD,Group Play,Rebels SC ECNL G2013/14,,,LA Breakers FC ECNL G2013/14,,,On Time,1085924
2027-04-17,TBD,Group Play,Slammers FC HB Koge ECNL G2013/14,,,Beach Futbol Club (CA) ECNL G2013/14,,,On Time,1085936
2027-04-17,11:00 AM,Group Play,San Diego Surf ECNL G2013/14,,,SLAMMERS FC ECNL G2013/14,Surf Sports Park,Field 3,On Time,1085930
2027-04-18,TBD,Group Play,Arizona Arsenal ECNL G2013/14,,,Sporting California USA ECNL G2013/14,,,On Time,1085942
2027-04-18,TBD,Group Play,Utah Royals FC-AZ ECNL G2013/14,,,So Cal Blues ECNL G2013/14,,,On Time,1085948
2027-04-24,TBD,Group Play,LAFC So Cal ECNL G2013/14,,,Sporting California USA ECNL G2013/14,,,On Time,1085954
2027-04-24,TBD,Group Play,Legends FC (CA) ECNL G2013/14,,,Phoenix Rising FC ECNL G2013/14,,,On Time,1085960
2027-04-24,TBD,Group Play,Pateadores Soccer Club ECNL G2013/14,,,Beach Futbol Club (CA) ECNL G2013/14,,,On Time,1085966
2027-04-24,TBD,Group Play,Rebels SC ECNL G2013/14,,,SLAMMERS FC ECNL G2013/14,,,On Time,1085972
2027-04-24,11:00 AM,Group Play,San Diego Surf ECNL G2013/14,,,LV Heat Surf ECNL G2013/14,Surf Sports Park,Field 5,On Time,1085978
2027-04-25,TBD,Group Play,Slammers FC HB Koge ECNL G2013/14,,,LV Heat Surf ECNL G2013/14,,,On Time,1085990
2027-04-25,09:00 AM,Group Play,LA Breakers FC ECNL G2013/14,,,Phoenix Rising FC ECNL G2013/14,Bell Gardens Sports Complex,Field 2,On Time,1085984
2027-05-01,TBD,Group Play,LAFC So Cal ECNL G2013/14,,,San Diego Surf ECNL G2013/14,,,On Time,1085996
2027-05-01,TBD,Group Play,Legends FC (CA) ECNL G2013/14,,,Legends FC Del Mar ECNL G2013/14,,,On Time,1086002
2027-05-01,TBD,Group Play,LV Heat Surf ECNL G2013/14,,,Beach Futbol Club (CA) ECNL G2013/14,,,On Time,1086008
2027-05-01,TBD,Group Play,So Cal Blues ECNL G2013/14,,,SLAMMERS FC ECNL G2013/14,,,On Time,1086014
2027-05-01,TBD,Group Play,Sporting California USA ECNL G2013/14,,,LA Breakers FC ECNL G2013/14,,,On Time,1086020
2027-05-01,TBD,Group Play,Utah Royals FC-AZ ECNL G2013/14,,,Rebels SC ECNL G2013/14,,,On Time,1086026
2027-05-02,08:00 AM,Group Play,Phoenix Rising FC ECNL G2013/14,,,Rebels SC ECNL G2013/14,PRFC Youth Soccer Facility,Field 2,On Time,1086032
2027-05-08,TBD,Group Play,Eagles SC ECNL G2013/14,,,Utah Royals FC-AZ ECNL G2013/14,,,On Time,1086038
2027-05-08,TBD,Group Play,LAFC So Cal ECNL G2013/14,,,Pateadores Soccer Club ECNL G2013/14,,,On Time,1086050
2027-05-08,TBD,Group Play,SLAMMERS FC ECNL G2013/14,,,Legends FC (CA) ECNL G2013/14,,,On Time,1086062
2027-05-08,TBD,Group Play,Sporting California USA ECNL G2013/14,,,Rebels SC ECNL G2013/14,,,On Time,1086068
2027-05-08,11:00 AM,Group Play,LA Breakers FC ECNL G2013/14,,,San Diego Surf ECNL G2013/14,Bell Gardens Sports Complex,Field 3,On Time,1086044
2027-05-08,12:00 PM,Group Play,Phoenix Rising FC ECNL G2013/14,,,Slammers FC HB Koge ECNL G2013/14,PRFC Youth Soccer Facility,Field 1,On Time,1086056
2027-05-09,TBD,Group Play,Arizona Arsenal ECNL G2013/14,,,Slammers FC HB Koge ECNL G2013/14,,,On Time,1086074
2027-05-09,TBD,Group Play,Beach Futbol Club (CA) ECNL G2013/14,,,Utah Royals FC-AZ ECNL G2013/14,,,On Time,1086080
2027-05-15,TBD,Group Play,Arizona Arsenal ECNL G2013/14,,,Legends FC (CA) ECNL G2013/14,,,On Time,1086086
2027-05-15,TBD,Group Play,Legends FC Del Mar ECNL G2013/14,,,Sporting California USA ECNL G2013/14,,,On Time,1086092
2027-05-15,TBD,Group Play,Rebels SC ECNL G2013/14,,,Eagles SC ECNL G2013/14,,,On Time,1086098
2027-05-15,TBD,Group Play,SLAMMERS FC ECNL G2013/14,,,Pateadores Soccer Club ECNL G2013/14,,,On Time,1086104
2027-05-15,TBD,Group Play,So Cal Blues ECNL G2013/14,,,Slammers FC HB Koge ECNL G2013/14,,,On Time,1086110
2027-05-16,TBD,Group Play,Utah Royals FC-AZ ECNL G2013/14,,,Legends FC (CA) ECNL G2013/14,,,On Time,1086116
