rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd,division,flight
1,Sting Black ECNL G2013/14,Sting Soccer Club,111690,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
2,Sting Royal ECNL G2013/14,Sting Soccer Club,131001,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
3,Albion Hurricanes FC ECNL G2013/14,Albion Hurricanes FC,69768,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
4,FC Westlake ECNL G2013/14,FC Westlake ,131271,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
5,Colorado Storm ECNL G2013/14,Colorado Storm,132370,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
6,Challenge SC ECNL G2013/14,Challenge SC,129343,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
7,Real Colorado Athletico ECNL G2013/14,Real Colorado,127617,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
8,FC Dallas Youth ECNL G2013/14,FC Dallas Youth,96490,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
9,DKSC ECNL G2013/14,DKSC,131839,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
10,SOLAR SC ECNL G2013/14,Solar SC,69973,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
11,Real Colorado National ECNL G2013/14,Real Colorado,108897,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
12,Colorado Rush ECNL G2013/14,Colorado Rush,132180,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
13,West Side Alliance ECNL G2013/14,West Side Alliance SC,129323,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
14,Lonestar ATX Red ECNL G2013/14,Lonestar ATX,132704,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
15,Dallas Texans ECNL G2013/14,Dallas Texans,134490,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
16,OK Energy FC ECNL G2013/14,Oklahoma Energy FC,94445,0,0,0,0,0,0.0,0,0,0,GU13,ECNL
1,Albion Hurricanes FC ECNL G2012/13,Albion Hurricanes FC,71431,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
2,Challenge SC ECNL G2012/13,Challenge SC,129342,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
3,Colorado Rush ECNL G2012/13,Colorado Rush,90652,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
4,Colorado Storm ECNL G2012/13,Colorado Storm,111254,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
5,Dallas Texans ECNL G2012/13,Dallas Texans,134489,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
6,DKSC ECNL G2012/13,DKSC,114045,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
7,FC Dallas Youth ECNL G2012/13,FC Dallas Youth,115991,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
8,FC Westlake ECNL G2012/13,FC Westlake ,131272,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
9,Lonestar ATX Red ECNL G2012/13,Lonestar ATX,132703,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
10,OK Energy FC ECNL G2012/13,Oklahoma Energy FC,80828,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
11,Real Colorado Athletico ECNL G2012/13,Real Colorado,99153,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
12,Real Colorado National ECNL G2012/13,Real Colorado,99152,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
13,SOLAR SC ECNL G2012/13,Solar SC,59794,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
14,Sting Black ECNL G2012/13,Sting Soccer Club,82159,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
15,Sting Royal ECNL G2012/13,Sting Soccer Club,111849,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
16,West Side Alliance ECNL G2012/13,West Side Alliance SC,78763,0,0,0,0,0,0.0,0,0,0,GU14,ECNL
1,Albion Hurricanes FC ECNL G2011/12,Albion Hurricanes FC,81918,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
2,Challenge SC ECNL G2011/12,Challenge SC,129341,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
3,Colorado Rush ECNL G2011/12,Colorado Rush,95047,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
4,Colorado Storm ECNL G2011/12,Colorado Storm,71847,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
5,Dallas Texans ECNL G2011/12,Dallas Texans,134488,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
6,DKSC ECNL G2011/12,DKSC,81105,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
7,FC Dallas Youth ECNL G2011/12,FC Dallas Youth,94652,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
8,FC Westlake ECNL G2011/12,FC Westlake ,131273,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
9,Lonestar ATX Red ECNL G2011/12,Lonestar ATX,132702,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
10,OK Energy FC ECNL G2011/12,Oklahoma Energy FC,94440,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
11,Real Colorado Athletico ECNL G2011/12,Real Colorado,95110,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
12,Real Colorado National ECNL G2011/12,Real Colorado,95108,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
13,SOLAR SC ECNL G2011/12,Solar SC,59566,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
14,Sting Black ECNL G2011/12,Sting Soccer Club,116000,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
15,Sting Royal ECNL G2011/12,Sting Soccer Club,59609,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
16,West Side Alliance ECNL G2011/12,West Side Alliance SC,111175,0,0,0,0,0,0.0,0,0,0,GU15,ECNL
1,Albion Hurricanes FC ECNL G2010/11,Albion Hurricanes FC,40463,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
2,Challenge SC ECNL G2010/11,Challenge SC,129340,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
3,Colorado Rush ECNL G2010/11,Colorado Rush,95046,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
4,Colorado Storm ECNL G2010/11,Colorado Storm,72334,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
5,Dallas Texans ECNL G2010/11,Dallas Texans,134487,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
6,DKSC ECNL G2010/11,DKSC,81104,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
7,FC Dallas Youth ECNL G2010/11,FC Dallas Youth,63889,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
8,FC Westlake ECNL G2010/11,FC Westlake ,131274,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
9,Lonestar ATX Red ECNL G2010/11,Lonestar ATX,132699,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
10,OK Energy FC ECNL G2010/11,Oklahoma Energy FC,80774,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
11,Real Colorado Athletico ECNL G2010/11,Real Colorado,81521,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
12,Real Colorado National ECNL G2010/11,Real Colorado,81431,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
13,SOLAR SC ECNL G2010/11,Solar SC,81882,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
14,Sting Black ECNL G2010/11,Sting Soccer Club,80765,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
15,Sting Royal ECNL G2010/11,Sting Soccer Club,80240,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
16,West Side Alliance ECNL G2010/11,West Side Alliance SC,110468,0,0,0,0,0,0.0,0,0,0,GU16,ECNL
1,Albion Hurricanes FC ECNL G2009/10,Albion Hurricanes FC,59340,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
2,Challenge SC ECNL G2009/10,Challenge SC,129339,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
3,Colorado Rush ECNL G2009/10,Colorado Rush,94985,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
4,Colorado Storm ECNL G2009/10,Colorado Storm,69485,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
5,Dallas Texans ECNL G2009/10,Dallas Texans,134485,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
6,DKSC ECNL G2009/10,DKSC,68923,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
7,FC Dallas Youth ECNL G2009/10,FC Dallas Youth,46266,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
8,FC Westlake ECNL G2009/10,FC Westlake ,131276,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
9,Lonestar ATX Red ECNL G2009/10,Lonestar ATX,132697,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
10,OK Energy FC ECNL G2009/10,Oklahoma Energy FC,61013,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
11,Real Colorado Athletico ECNL G2009/10,Real Colorado,69250,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
12,Real Colorado National ECNL G2009/10,Real Colorado,69251,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
13,SOLAR SC ECNL G2009/10,Solar SC,66050,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
14,Sting Black ECNL G2009/10,Sting Soccer Club,48667,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
15,Sting Royal ECNL G2009/10,Sting Soccer Club,68974,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
16,West Side Alliance ECNL G2009/10,West Side Alliance SC,110467,0,0,0,0,0,0.0,0,0,0,GU17,ECNL
1,SOLAR SC ECNL G2008/09,Solar SC,59562,2,2,0,0,6,3.0,9,0,9,GU18/19,ECNL
2,Dallas Texans ECNL G2008/09,Dallas Texans,134483,2,1,0,1,4,2.0,6,4,2,GU18/19,ECNL
3,Albion Hurricanes FC ECNL G2008/09,Albion Hurricanes FC,39582,2,0,1,1,1,0.5,2,5,-3,GU18/19,ECNL
4,Colorado Rush ECNL G2008/09,Colorado Rush,94982,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
5,Colorado Storm ECNL G2008/09,Colorado Storm,59850,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
6,DKSC ECNL G2008/09,DKSC,47082,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
7,FC Dallas Youth ECNL G2008/09,FC Dallas Youth,58541,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
8,FC Westlake ECNL G2008/09,FC Westlake ,131277,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
9,Lonestar ATX Red ECNL G2008/09,Lonestar ATX,132696,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
10,OK Energy FC ECNL G2008/09,Oklahoma Energy FC,59502,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
11,Real Colorado Athletico ECNL G2008/09,Real Colorado,58634,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
12,Real Colorado National ECNL G2008/09,Real Colorado,58631,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
13,Sting Black ECNL G2008/09,Sting Soccer Club,59553,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
14,Sting Royal ECNL G2008/09,Sting Soccer Club,68973,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
15,West Side Alliance ECNL G2008/09,West Side Alliance SC,110465,0,0,0,0,0,0.0,0,0,0,GU18/19,ECNL
16,Challenge SC ECNL G2008/09,Challenge SC,129337,2,0,2,0,0,0.0,2,10,-8,GU18/19,ECNL
