date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2026-08-30,11:15 AM,Group Play,Real Colorado National ECNL G2009/10,3,0,Colorado Rush ECNL G2009/10,Real Colorado Soccer Complex,RCSC Grass,On Time,1073410
2026-08-30,01:30 PM,Group Play,Colorado Storm ECNL G2009/10,2,0,Real Colorado Athletico ECNL G2009/10,Regis University,West Turf,On Time,1073404
2026-09-05,11:00 AM,Group Play,Albion Hurricanes FC ECNL G2009/10,,,Colorado Rush ECNL G2009/10,Campbell Road Sports Park,Field 1,On Time,1073428
2026-09-05,11:00 AM,Group Play,Challenge SC ECNL G2009/10,,,Real Colorado Athletico ECNL G2009/10,Burroughs Park,Field 4,On Time,1073434
2026-09-05,01:30 PM,Group Play,Real Colorado National ECNL G2009/10,,,FC Westlake ECNL G2009/10,Real Colorado Soccer Complex,RCSC Grass,On Time,1073422
2026-09-05,02:30 PM,Group Play,Colorado Storm ECNL G2009/10,,,Lonestar ATX Red ECNL G2009/10,Regis University,Middle Turf,On Time,1073416
2026-09-06,10:15 AM,Group Play,Challenge SC ECNL G2009/10,,,Colorado Rush ECNL G2009/10,Burroughs Park,Field 4,On Time,1073452
2026-09-06,11:00 AM,Group Play,Albion Hurricanes FC ECNL G2009/10,,,Real Colorado Athletico ECNL G2009/10,Campbell Road Sports Park,Field 1,On Time,1073458
2026-09-06,11:15 AM,Group Play,Real Colorado National ECNL G2009/10,,,Lonestar ATX Red ECNL G2009/10,Real Colorado Soccer Complex,RCSC Grass,On Time,1073446
2026-09-06,01:30 PM,Group Play,Colorado Storm ECNL G2009/10,,,FC Westlake ECNL G2009/10,Stargate Charter School,Field 1,On Time,1073440
2026-09-13,12:00 PM,Group Play,Sting Black ECNL G2009/10,,,Sting Royal ECNL G2009/10,Sting National Training Center,TBD,On Time,1073482
2026-09-19,09:00 AM,Group Play,OK Energy FC ECNL G2009/10,,,Lonestar ATX Red ECNL G2009/10,Edmond Soccer Club,ESC 5,On Time,1073470
2026-09-19,11:00 AM,Group Play,Dallas Texans ECNL G2009/10,,,DKSC ECNL G2009/10,Independence High School,Field 1,On Time,1073464
2026-09-19,11:00 AM,Group Play,West Side Alliance ECNL G2009/10,,,FC Westlake ECNL G2009/10,RiverCity Parks,Field 9,On Time,1073476
2026-09-19,11:00 AM,Group Play,FC Dallas Youth ECNL G2009/10,,,Colorado Storm ECNL G2009/10,Toyota Soccer Center,Field 11,On Time,1073614
2026-09-19,11:00 AM,Group Play,Sting Royal ECNL G2009/10,,,Real Colorado National ECNL G2009/10,Sting National Training Center,TBD,On Time,1073620
2026-09-20,11:00 AM,Group Play,OK Energy FC ECNL G2009/10,,,FC Westlake ECNL G2009/10,Edmond Soccer Club,ESC 4,On Time,1073500
2026-09-20,11:00 AM,Group Play,FC Dallas Youth ECNL G2009/10,,,Real Colorado National ECNL G2009/10,Toyota Soccer Center,Field 11,On Time,1073644
2026-09-20,11:15 AM,Group Play,Real Colorado National ECNL G2009/10,,,Real Colorado Athletico ECNL G2009/10,Real Colorado Soccer Complex,RCSC Grass,On Time,1073488
