rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,WNY Flash Academy ECNL GU14,WNY Flash Academy,12942,16,9,5,2,29,1.81,36,28,8
2,Internationals SC ECNL GU14,Internationals SC,46797,16,9,6,1,28,1.75,47,28,19
3,Kings Hammer SC ECNL GU14, Kings Hammer Columbus,47017,16,8,6,2,26,1.63,41,31,10
4,Ohio Premier ECNL GU14,Ohio Premier,46800,16,6,6,4,22,1.38,28,21,7
5,Cleveland Force SC ECNL GU14,Cleveland Force SC,46988,16,6,7,3,21,1.31,22,32,-10
6,Pittsburgh Riverhounds ECNL GU14,Pittsburgh Riverhounds,46802,16,1,14,1,4,0.25,18,58,-40
