rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Internationals SC ECNL GU13,Internationals SC,47003,16,14,0,2,44,2.75,57,10,47
2,Ohio Premier ECNL GU13,Ohio Premier,60137,16,8,5,3,27,1.69,27,17,10
3,Cleveland Force SC ECNL GU13,Cleveland Force SC,46987,16,7,4,5,26,1.63,29,24,5
4,WNY Flash Academy ECNL GU13,WNY Flash Academy,47038,16,4,9,3,15,0.94,28,37,-9
5,Kings Hammer SC ECNL GU13, Kings Hammer Columbus,47016,16,2,9,5,11,0.69,22,32,-10
6,Pittsburgh Riverhounds  ECNL GU13,Pittsburgh Riverhounds,4298,16,1,13,2,5,0.31,2,57,-55
