rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Internationals SC ECNL GU15,Internationals SC,35240,16,15,1,0,45,2.81,72,15,57
2,Cleveland Force SC ECNL GU15,Cleveland Force SC,46989,16,11,3,2,35,2.19,54,26,28
3,Pittsburgh Riverhounds ECNL GU15,No Club Selection,35276,16,10,4,2,32,2.0,44,20,24
4,Ohio Premier ECNL GU15,Ohio Premier,33377,16,7,8,1,22,1.38,38,27,11
5,WNY Flash Academy ECNL GU15,WNY Flash Academy,35279,16,6,8,2,20,1.25,22,29,-7
6,Kings Hammer SC ECNL GU15, Kings Hammer Columbus,47018,16,0,16,0,0,0.0,3,83,-80
