rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,SUSA FC ECNL G10,SUSA FC,59680,14,12,1,1,37,2.64,35,9,26
2,World Class FC ECNL G10,World Class FC,14328,14,10,3,1,31,2.21,43,9,34
3,FC Stars Blue ECNL G10,FC Stars,46955,14,10,3,1,31,2.21,37,18,19
4,FC Stars White ECNL G10,FC Stars,46951,14,5,5,4,19,1.36,26,20,6
5,East Meadow SC ECNL G10,East Meadow Soccer Club,60351,14,6,7,1,19,1.36,22,25,-3
6,Connecticut FC ECNL G10,Connecticut FC,68939,14,5,7,2,17,1.21,14,27,-13
7,Scorpions Soccer ECNL G10,Scorpions SC,59799,14,2,11,1,7,0.5,11,36,-25
8,FSA FC ECNL G10,FSA FC,60791,14,0,13,1,1,0.07,6,50,-44
