rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Connecticut FC ECNL G08,Connecticut FC,46829,14,11,1,2,35,2.5,32,14,18
2,FC Stars Blue ECNL G08,FC Stars,35278,14,11,3,0,33,2.36,38,10,28
3,SUSA FC ECNL G08,SUSA FC,14509,14,9,4,1,28,2.0,22,15,7
4,World Class FC ECNL G08,World Class FC,36640,14,8,3,3,27,1.93,27,8,19
5,East Meadow SC ECNL G08,East Meadow Soccer Club,36634,14,5,8,1,16,1.14,12,23,-11
6,FSA FC ECNL G08,FSA FC,25539,14,4,9,1,13,0.93,17,31,-14
7,Scorpions Soccer ECNL G08,Scorpions SC,46961,14,3,9,2,11,0.79,14,23,-9
8,FC Stars White ECNL G08,FC Stars,21552,14,0,14,0,0,0.0,7,45,-38
