rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,World Class FC ECNL G07,World Class FC,35284,14,12,0,2,38,2.71,40,7,33
2,SUSA FC ECNL G07,SUSA FC,33738,14,9,3,2,29,2.07,32,16,16
3,Connecticut FC ECNL G07,Connecticut FC,24089,14,9,4,1,28,2.0,20,10,10
4,FC Stars Blue ECNL G07,FC Stars,19883,14,7,3,4,25,1.79,41,13,28
5,Scorpions Soccer ECNL G07,No Club Selection,35282,14,7,4,3,24,1.71,20,19,1
6,FC Stars White ECNL G07,FC Stars,20345,14,3,10,1,10,0.71,13,33,-20
7,FSA FC ECNL G07,FSA FC,14745,14,1,12,1,4,0.29,6,36,-30
8,East Meadow SC ECNL G07,East Meadow Soccer Club,35274,14,1,13,0,3,0.21,9,47,-38
