date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2022-12-10,12:30 PM,Bracket,FC Stars Blue ECNL G05/04,2,0,FSA FC ECNL G05/04,FC Stars Complex,Field 1,On Time,360745
2022-12-10,02:15 PM,Bracket,FC Stars White ECNL G05/04,0,2,Scorpions Soccer ECNL G05/04,FC Stars Soccer Complex,Field 2,On Time,360746
2022-12-11,12:30 PM,Bracket,FC Stars White ECNL G05/04,0,2,FSA FC ECNL G05/04,FC Stars Soccer Complex,Field 3,On Time,360750
2022-12-11,02:15 PM,Bracket,FC Stars Blue ECNL G05/04,6,1,Scorpions Soccer ECNL G05/04,FC Stars Complex,Field 1,On Time,360749
2022-12-11,03:00 PM,Bracket,World Class FC ECNL G05/04,4,0,Connecticut FC ECNL G05/04,Orangetown Soccer Complex,Field 5,On Time,360755
2022-12-17,03:00 PM,Bracket,World Class FC ECNL G05/04,3,0,East Meadow SC ECNL G05/04,Orangetown Soccer Complex,Field 5,On Time,360752
2023-03-11,12:30 PM,Bracket,World Class FC ECNL G05/04,4,0,FC Stars Blue ECNL G05/04,Orangetown Soccer Complex,Field 5,On Time,360757
2023-03-11,02:30 PM,Bracket,East Meadow SC ECNL G05/04,0,0,FSA FC ECNL G05/04,East Meadow Field of Dreams,North Turf,On Time,360760
2023-03-11,03:30 PM,Bracket,SUSA FC ECNL G05/04,0,2,Scorpions Soccer ECNL G05/04,SUSA - Orlin & Cohen Sports Complex,Field 2,On Time,360759
2023-03-12,02:30 PM,Bracket,East Meadow SC ECNL G05/04,1,3,Scorpions Soccer ECNL G05/04,East Meadow Field of Dreams,North Turf,On Time,360764
2023-03-12,04:00 PM,Bracket,World Class FC ECNL G05/04,1,0,FC Stars White ECNL G05/04,Orangetown Soccer Complex,Field 5,On Time,360761
2023-03-12,04:20 PM,Bracket,SUSA FC ECNL G05/04,2,0,FSA FC ECNL G05/04,SUSA - Orlin & Cohen Sports Complex,Field 2,On Time,360763
2023-03-18,12:30 PM,Bracket,FSA FC ECNL G05/04,0,2,World Class FC ECNL G05/04,FSA-Farmington Sports Arena,Field 8,On Time,360768
2023-03-18,02:30 PM,Bracket,Scorpions Soccer ECNL G05/04,5,2,Connecticut FC ECNL G05/04,Murray Athletic Complex at Faxon Farm,Field 1,On Time,360767
