date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2025-08-30,01:00 PM,Group Play,Eclipse Select SC ECNL G10,1,1,Kansas City Athletics ECNL G10,Deerpath Community Park Lake Forest,East,On Time,811276
2025-08-30,01:00 PM,Group Play,Sporting Iowa ECNL G10,1,1,Michigan Hawks Magic ECNL G10,Hy-Vee Multiplex,Green #2,On Time,811292
2025-08-30,02:00 PM,Group Play,Chicago Inter Soccer ECNL G10,6,1,Sporting Blue Valley ECNL G10,Chicago Inter Complex,Field 1,On Time,811280
2025-08-30,02:15 PM,Group Play,FC Wisconsin ECNL G10,0,2,Missouri Rush ECNL G10,FC Wisconsin Soccer Park,Field 1 - Val Olla Field,On Time,811284
2025-08-30,03:00 PM,Group Play,Michigan Hawks ECNL G10,3,0,Gretna Elite Academy ECNL G10,Hy-Vee Multiplex,White 1 ,On Time,811288
2025-08-31,09:45 AM,Group Play,Sporting Iowa ECNL G10,0,3,Michigan Hawks ECNL G10,Hy-Vee Multiplex,Green #1,On Time,811304
2025-08-31,10:30 AM,Group Play,Eclipse Select SC ECNL G10,3,0,Sporting Blue Valley ECNL G10,Nike Park,Turf,On Time,811296
2025-08-31,11:30 AM,Group Play,Michigan Hawks Magic ECNL G10,1,3,Gretna Elite Academy ECNL G10,Hy-Vee Multiplex,White2 ,On Time,811308
2025-08-31,01:00 PM,Group Play,Chicago Inter Soccer ECNL G10,1,3,Kansas City Athletics ECNL G10,Chicago Inter Complex,Field 1,On Time,811300
2025-09-06,08:30 AM,Group Play,Kansas City Athletics ECNL G10,7,0,Rockford Raptors ECNL G10,Paragon Star Soccer Complex,Field 8,On Time,811324
2025-09-06,10:45 AM,Group Play,SLSG Navy ECNL G10,3,0,Nationals Soccer Club Nationals ECNL G10,WWT Soccer Park,Field 2,On Time,811328
2025-09-06,10:45 AM,Group Play,SLSG Green ECNL G10,1,1,Liverpool FC IA Michigan ECNL G10,WWT Soccer Park,Field 3,On Time,811332
2025-09-06,12:00 PM,Group Play,Gretna Elite Academy ECNL G10,0,2,Eclipse Select SC ECNL G10,CHI Nebraska MultiSport Complex,field 10,On Time,811312
2025-09-06,01:00 PM,Group Play,Sporting Blue Valley ECNL G10,0,1,FC Wisconsin ECNL G10,Scheels Overland Park Soccer Complex,Field 11,On Time,811320
2025-09-06,02:00 PM,Group Play,Sporting Iowa ECNL G10,1,4,Chicago Inter Soccer ECNL G10,Nebraska Multisports Complex,12,On Time,811316
2025-09-07,08:00 AM,Group Play,Eclipse Select SC ECNL G10,1,1,Sporting Iowa ECNL G10,CHI Health Multisport Complex,field 12,On Time,811336
2025-09-07,08:00 AM,Group Play,SLSG Navy ECNL G10,4,0,Liverpool FC IA Michigan ECNL G10,WWT Soccer Park,Field 2,On Time,811356
2025-09-07,11:00 AM,Group Play,Kansas City Athletics ECNL G10,2,1,FC Wisconsin ECNL G10,Paragon Star Soccer Complex,Field 1,On Time,811344
2025-09-07,12:00 PM,Group Play,Gretna Elite Academy ECNL G10,3,3,Chicago Inter Soccer ECNL G10,CHI Nebraska MultiSport Complex,field 10,On Time,811340
2025-09-07,01:00 PM,Group Play,Sporting Blue Valley ECNL G10,2,0,Rockford Raptors ECNL G10,Scheels Overland Park Soccer Complex,Field 1,On Time,811348
2025-09-07,01:15 PM,Group Play,SLSG Green ECNL G10,3,5,Nationals Soccer Club Nationals ECNL G10,WWT Soccer Park,Field 2,On Time,811352
2025-09-13,02:00 PM,Group Play,Gretna Elite Academy ECNL G10,0,3,Kansas City Athletics ECNL G10,Gretna Sports Complex,Field 1,On Time,811364
2025-09-13,02:00 PM,Group Play,Sporting Iowa ECNL G10,1,2,Missouri Rush ECNL G10,Gretna Sports Complex,Field 2,On Time,811368
2025-09-14,08:30 AM,Group Play,Gretna Elite Academy ECNL G10,0,2,Missouri Rush ECNL G10,Gretna Sports Complex,Field 1,On Time,811376
2025-09-14,09:00 AM,Group Play,Michigan Hawks Magic ECNL G10,1,5,Michigan Hawks ECNL G10,Schoolcraft Turf,SC Turf,On Time,811360
2025-09-14,12:00 PM,Group Play,Liverpool FC IA Michigan ECNL G10,1,2,Nationals Soccer Club Nationals ECNL G10,UWM Sports Complex,Field 3,On Time,811372
2025-09-14,06:30 PM,Group Play,SLSG Navy ECNL G10,2,0,SLSG Green ECNL G10,WWT Soccer Park,Field 1,On Time,811380
2025-09-20,09:00 AM,Group Play,Kansas City Athletics ECNL G10,1,2,Michigan Hawks ECNL G10,Paragon Star Soccer Complex,Field 9,On Time,811400
2025-09-20,10:00 AM,Group Play,Chicago Inter Soccer ECNL G10,2,5,Nationals Soccer Club Nationals ECNL G10,Chicago Inter Complex,Field 2,On Time,811388
2025-09-20,12:00 PM,Group Play,Gretna Elite Academy ECNL G10,3,1,Sporting Iowa ECNL G10,Gretna Sports Complex,Field 1,On Time,811408
2025-09-20,12:30 PM,Group Play,Eclipse Select SC ECNL G10,2,3,SLSG Navy ECNL G10,Redmond Recreational Complex - Turf Field,Turf,On Time,811384
2025-09-20,12:30 PM,Group Play,Liverpool FC IA Michigan ECNL G10,1,1,Missouri Rush ECNL G10,Chicago Inter Complex,Field 1,On Time,811396
2025-09-20,01:00 PM,Group Play,Sporting Blue Valley ECNL G10,1,1,Michigan Hawks Magic ECNL G10,Olathe District Activity Center,Soccer Field,On Time,811404
2025-09-20,01:30 PM,Group Play,Rockford Raptors ECNL G10,1,1,FC Wisconsin ECNL G10,Mercyhealth Sportscore Two,Field - TBA (11v11),On Time,811392
2025-09-21,12:00 PM,Group Play,FC Wisconsin ECNL G10,1,2,Chicago Inter Soccer ECNL G10,FC Wisconsin Soccer Park,Field 1 - Val Olla Field,On Time,811416
