rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Internationals SC ECNL G10,Internationals SC,47002,16,14,1,1,43,2.69,58,13,45
2,WNY Flash ECNL G10,WNY Flash Academy,47037,16,13,2,1,40,2.5,57,16,41
3,Ohio Premier ECNL G10,Ohio Premier,65018,16,6,8,2,20,1.25,46,32,14
4,Cleveland Force SC ECNL G10,Cleveland Force SC,46986,16,4,9,3,15,0.94,27,41,-14
5,Pittsburgh Riverhounds ECNL G10,Pittsburgh Riverhounds,60737,16,1,13,2,5,0.31,7,67,-60
6,Kings Hammer SC ECNL G10, Kings Hammer Columbus,47015,16,0,14,2,2,0.13,3,77,-74
