rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,FC Alliance ECNL G05/04,FC Alliance TN,12536,15,11,2,2,35,2.33,56,24,32
2,Tennessee Soccer Club ECNL G05/04,Tennessee SC,11643,14,9,4,1,28,2.0,33,23,10
3,Ohio Elite Soccer Academy ECNL G05/04,Ohio Elite Soccer Academy,7589,16,8,8,0,24,1.5,32,31,1
4,FC Pride Elite ECNL G05/04,No Club Selection,11110,14,5,7,2,17,1.21,28,36,-8
5,Indiana Fire ECNL G05/04,Indy Eleven Academy,20362,14,4,8,2,14,1.0,15,28,-13
6,Racing Louisville Academy ECNL G05/04,Racing Louisville Academy,45896,16,1,14,1,4,0.25,18,69,-51
