rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Kings Hammer SC ECNL G08, Kings Hammer Columbus,47017,16,8,3,5,29,1.81,31,20,11
2,Ohio Premier ECNL G08,Ohio Premier,46800,16,7,5,4,25,1.56,22,16,6
3,WNY Flash ECNL G08,WNY Flash Academy,12942,16,7,5,4,25,1.56,30,26,4
4,Internationals SC ECNL G08,Internationals SC,46797,16,6,6,4,22,1.38,28,23,5
5,Cleveland Force SC ECNL G08,Cleveland Force SC,46988,16,3,10,3,12,0.75,12,30,-18
6,Pittsburgh Riverhounds ECNL G08,Pittsburgh Riverhounds,46802,16,1,9,6,9,0.56,19,39,-20
