rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Tennessee Soccer Club ECNL G09,Tennessee SC,47036,16,12,3,1,37,2.31,41,15,26
2,Racing Louisville Academy ECNL G09,Racing Louisville Academy,59527,16,7,5,4,25,1.56,28,23,5
3,Ohio Elite Soccer Academy ECNL G09,Ohio Elite Soccer Academy,47010,16,7,5,4,25,1.56,25,24,1
4,Indiana Fire ECNL G09,Indy Eleven Academy,46997,16,5,7,4,19,1.19,24,27,-3
5,FC Alliance ECNL G09,FC Alliance TN,59348,16,5,8,3,18,1.13,25,29,-4
6,FC Pride Elite ECNL G09,FC Pride,45768,15,3,11,1,10,0.67,14,46,-32
