rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Internationals SC ECNL G06,Internationals SC,20363,16,16,0,0,48,3.0,77,8,69
2,WNY Flash ECNL G06,WNY Flash Academy,20373,16,12,4,0,36,2.25,39,21,18
3,Ohio Premier ECNL G06,Ohio Premier,20367,16,10,4,2,32,2.0,37,24,13
4,Cleveland Force SC ECNL G06,Cleveland Force SC,46990,16,8,7,1,25,1.56,36,27,9
5,Pittsburgh Riverhounds ECNL G06,Pittsburgh Riverhounds,20369,16,1,13,2,5,0.31,7,42,-35
6,Kings Hammer SC ECNL G06, Kings Hammer Columbus,47019,16,1,13,2,5,0.31,17,54,-37
