rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Tennessee Soccer Club ECNL G08,Tennessee SC,46804,16,10,1,5,35,2.19,29,11,18
2,Indiana Fire ECNL G08,Indy Eleven Academy,46796,16,10,4,2,32,2.0,36,21,15
3,FC Alliance ECNL G08,FC Alliance TN,46371,16,7,5,4,25,1.56,27,23,4
4,Ohio Elite Soccer Academy ECNL G08,Ohio Elite Soccer Academy,46798,16,5,8,3,18,1.13,30,37,-7
5,Racing Louisville Academy ECNL G08,Racing Louisville Academy,45893,16,4,7,5,17,1.06,21,25,-4
6,FC Pride Elite ECNL G08,No Club Selection,46794,16,5,10,1,16,1.0,19,33,-14
