rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Indiana Fire ECNL G06,Indy Eleven Academy,20361,16,7,7,2,23,1.44,20,34,-14
2,Tennessee Soccer Club ECNL G06,Tennessee SC,20371,16,7,7,2,23,1.44,18,24,-6
3,FC Pride Elite ECNL G06,No Club Selection,19737,16,6,6,4,22,1.38,22,19,3
4,Ohio Elite Soccer Academy ECNL G06,Ohio Elite Soccer Academy,20365,16,7,8,1,22,1.38,28,27,1
5,Racing Louisville Academy ECNL G06,Racing Louisville Academy,45895,16,5,7,4,19,1.19,21,38,-17
6,FC Alliance ECNL G06,FC Alliance TN,20358,16,4,8,4,16,1.0,16,20,-4
