rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,FC Stars Blue ECNL G11,FC Stars,61500,16,10,2,4,34,2.13,38,14,24
2,South Shore Select ECNL G11,Select,95005,16,10,3,3,33,2.06,36,18,18
3,SUSA FC ECNL G11,SUSA FC,59943,16,9,4,3,30,1.88,34,22,12
4,East Meadow SC ECNL G11,East Meadow Soccer Club,60352,16,8,5,3,27,1.69,33,29,4
5,World Class FC ECNL G11,World Class FC,40890,16,7,6,3,24,1.5,30,23,7
6,Connecticut FC ECNL G11,Connecticut FC,82324,16,5,8,3,18,1.13,25,34,-9
7,Scorpions SC ECNL G11,Scorpions SC,69533,16,5,10,1,16,1.0,22,37,-15
8,FC Stars White ECNL G11,FC Stars,61270,16,2,9,5,11,0.69,13,30,-17
9,FSA FC ECNL G11,FSA FC,60789,16,3,12,1,10,0.63,14,38,-24
