rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,FC Stars Blue ECNL G09,FC Stars,36636,8,7,0,1,22,2.75,20,7,13
2,World Class FC ECNL G09,World Class FC,46959,8,7,1,0,21,2.63,20,6,14
3,SUSA FC ECNL G09,SUSA FC,46963,8,5,1,2,17,2.13,19,6,13
4,Connecticut FC ECNL G09,Connecticut FC,47024,8,5,2,1,16,2.0,18,12,6
5,East Meadow SC ECNL G09,East Meadow Soccer Club,46957,8,3,5,0,9,1.13,6,13,-7
6,Scorpions SC ECNL G09,Scorpions SC,36639,8,2,5,1,7,0.88,9,13,-4
7,South Shore Select ECNL G09,Select,95007,8,2,5,1,7,0.88,9,14,-5
8,FSA FC ECNL G09,FSA FC,46953,8,2,6,0,6,0.75,10,26,-16
9,FC Stars White ECNL G09,FC Stars,36635,8,0,8,0,0,0.0,2,16,-14
