rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,World Class FC ECNL G08,World Class FC,36640,8,8,0,0,24,3.0,20,8,12
2,FC Stars Blue ECNL G08,FC Stars,35278,8,6,2,0,18,2.25,25,6,19
3,SUSA FC ECNL G08,SUSA FC,14509,8,5,2,1,16,2.0,17,7,10
4,Scorpions SC ECNL G08,Scorpions SC,46961,8,4,3,1,13,1.63,10,10,0
5,South Shore Select ECNL G08,Select,95008,8,3,3,2,11,1.38,13,15,-2
6,FSA FC ECNL G08,FSA FC,25539,8,2,4,2,8,1.0,10,22,-12
7,Connecticut FC ECNL G08,Connecticut FC,46829,8,1,5,2,5,0.63,12,18,-6
8,East Meadow SC ECNL G08,East Meadow Soccer Club,36634,8,1,6,1,4,0.5,8,16,-8
9,FC Stars White ECNL G08,FC Stars,21552,8,1,6,1,4,0.5,6,19,-13
