rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,FC Dallas ECNL G08/07,FC Dallas Youth,46900,0,0,0,0,0,0.0,0,0,0
2,Real Colorado National ECNL G08/07,Real Colorado,45853,0,0,0,0,0,0.0,0,0,0
