rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Tennessee SC ECNL G12,Tennessee SC,95659,16,13,1,2,41,2.56,35,8,27
2,Indy Eleven Pro Academy ECNL G12,Indy Eleven Academy,95897,16,8,5,3,27,1.69,27,21,6
3,FC Pride Elite ECNL G12,FC Pride,59612,16,8,7,1,25,1.56,29,19,10
4,FC Alliance ECNL G12,FC Alliance TN,89809,16,8,7,1,25,1.56,28,23,5
5,Ohio Elite Soccer Academy ECNL G12,Ohio Elite Soccer Academy,59470,16,3,8,5,14,0.88,18,26,-8
6,Racing Louisville Academy ECNL G12,Racing Louisville Academy,62251,16,0,16,0,0,0.0,3,64,-61
