rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Ohio Premier ECNL G12,Ohio Premier,71333,16,14,2,0,42,2.63,35,7,28
2,Internationals SC ECNL G12,Internationals SC,61433,16,10,3,3,33,2.06,39,21,18
3,Cleveland Force SC ECNL G12,Cleveland Force SC,60141,16,9,5,2,29,1.81,32,16,16
4,Pittsburgh Riverhounds ECNL G12,Pittsburgh Riverhounds,69761,16,4,10,2,14,0.88,15,33,-18
5,WNY Flash ECNL G12,WNY Flash Academy,61753,16,4,11,1,13,0.81,19,30,-11
6,Kings Hammer SC ECNL G12, Kings Hammer Columbus,63804,16,3,9,4,13,0.81,17,29,-12
