date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2023-09-09,09:00 AM,Group Play,Richmond United ECNL G11,2,0,Charlotte Independence ECNL G11,West Creek,Field 6,On Time,494101
2023-09-09,10:00 AM,Group Play,VDA ECNL G11,1,4,Charlotte SA ECNL G11,Catharpin Park,Field 3,On Time,494099
2023-09-09,11:00 AM,Group Play,NVA ECNL G11,0,1,Beach FC (VA) ECNL G11,Loudoun Soccer Park,Field 1,On Time,494097
2023-09-10,09:00 AM,Group Play,VDA ECNL G11,2,1,Charlotte Independence ECNL G11,Howison Park,Field 2,On Time,494105
2023-09-10,09:00 AM,Group Play,Richmond United ECNL G11,0,6,Charlotte SA ECNL G11,Striker Park,Field 3,On Time,494107
2023-09-10,10:00 AM,Group Play,Wilmington Hammerheads ECNL G11,1,7,NC Courage ECNL G11,JASA Soccer Fields,Field 1,On Time,494109
2023-09-16,09:00 AM,Group Play,Charlotte Independence ECNL G11,2,2,NVA ECNL G11,Richard Barry Park,Field 4,On Time,494111
2023-09-16,10:00 AM,Group Play,NC Fusion ECNL G11,2,8,Richmond United ECNL G11,Truist Soccer Complex at Bryan Park,BP 07,On Time,494115
2023-09-16,12:00 PM,Group Play,Charlotte SA ECNL G11,2,4,VA Union ECNL G11 ,OrthoCarolina Sportsplex,Field 5,On Time,494117
2023-09-16,12:00 PM,Group Play,NCFC Youth ECNL G11,1,2,VDA ECNL G11,WRAL ,Field 4,On Time,494119
2023-09-16,12:30 PM,Group Play,Arlington Soccer ECNL G11,7,0,Wilmington Hammerheads ECNL G11,Long Bridge Park,Boeing #3,On Time,494121
2023-09-16,02:00 PM,Group Play,Fairfax BRAVE SC ENCL G11,0,2,NC Courage ECNL G11,WT Woodson High School,Auxiliary Turf,On Time,494113
2023-09-17,08:30 AM,Group Play,Arlington Soccer ECNL G11,3,1,NC Courage ECNL G11,Long Bridge Park,Boeing #4,On Time,494125
2023-09-17,09:00 AM,Group Play,NCFC Youth ECNL G11,0,3,Richmond United ECNL G11,WRAL ,Field 4,On Time,494127
2023-09-17,09:00 AM,Group Play,Charlotte Independence ECNL G11,0,1,VA Union ECNL G11 ,Richard Barry Park,Field 3,On Time,494129
2023-09-17,09:00 AM,Group Play,NC Fusion ECNL G11,0,1,VDA ECNL G11,Truist Soccer Complex at Bryan Park,BP 07,On Time,494131
2023-09-17,09:00 AM,Group Play,Fairfax BRAVE SC ENCL G11,3,0,Wilmington Hammerheads ECNL G11,Robinson High School,Stadium Turf,On Time,494133
2023-09-17,01:00 PM,Group Play,Charlotte SA ECNL G11,2,0,NVA ECNL G11,OrthoCarolina Sportsplex,Field 6,On Time,494123
2023-09-23,09:00 AM,Group Play,NC Fusion ECNL G11,1,3,Fairfax BRAVE SC ENCL G11,Truist Soccer Complex at Bryan Park,BP 02 Triton Management,On Time,494137
2023-09-23,12:00 PM,Group Play,NCFC Youth ECNL G11,0,5,Arlington Soccer ECNL G11,WRAL ,Field 3,On Time,494135
2023-09-24,09:00 AM,Group Play,NCFC Youth ECNL G11,0,1,Fairfax BRAVE SC ENCL G11,Wake Competition Center,Field 1,On Time,494143
2023-09-24,01:00 PM,Group Play,NC Fusion ECNL G11,0,5,Arlington Soccer ECNL G11,Truist Soccer Complex at Bryan Park,BP 02 Triton Management,On Time,494141
