date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2023-09-09,09:00 AM,Group Play,FC Prime ECNL G09,3,0,CESA Liberty ECNL G09,University School ,Dolphin Field,On Time,496816
2023-09-09,10:00 AM,Group Play,Orlando City ECNL G09,1,1,Concorde Fire Premier ECNL G09,Seminole,Field 1,On Time,496876
2023-09-09,11:00 AM,Group Play,FL Premier FC ECNL G09,2,1,GSA ECNL G09,Starkey Ranch District Park,Field 1,On Time,496992
2023-09-09,12:00 PM,Group Play,Florida Krush ECNL G09,0,3,Alabama FC ECNL G09,Central Winds,Field B,On Time,496788
2023-09-09,12:00 PM,Group Play,Tampa Bay United ECNL G09,0,2,Concorde Fire Platinum ECNL G09,Ed Radice Sports Complex,Field 5,On Time,496860
2023-09-09,12:30 PM,Group Play,Jacksonville FC ECNL G09,0,2,United Futbol Academy ECNL G09,Patton Park,Field 1,On Time,497180
2023-09-09,01:00 PM,Group Play,Florida Elite ECNL G09,1,1,Atlanta Fire United ECNL G09,Veterans Park,Field 2,On Time,496748
2023-09-09,01:00 PM,Group Play,Florida West FC ECNL G09,1,3,South Carolina United ECNL G09,JetBlue Park,Field 2,On Time,497132
2023-09-10,09:00 AM,Group Play,Florida Krush ECNL G09,0,1,Concorde Fire Premier ECNL G09,Central Winds,Field B,On Time,496872
2023-09-10,10:00 AM,Group Play,Florida West FC ECNL G09,1,4,CESA Liberty ECNL G09,JetBlue Park,Field 1,On Time,496832
2023-09-10,12:00 PM,Group Play,FL Premier FC ECNL G09,2,0,Concorde Fire Platinum ECNL G09,Starkey Ranch District Park,Field 1,On Time,496856
2023-09-10,12:30 PM,Group Play,Jacksonville FC ECNL G09,1,3,Atlanta Fire United ECNL G09,Patton Park,Field 1,On Time,496756
2023-09-10,01:00 PM,Group Play,Orlando City ECNL G09,1,1,Alabama FC ECNL G09,Seminole,Field 2,On Time,496792
2023-09-10,01:00 PM,Group Play,Tampa Bay United ECNL G09,3,3,GSA ECNL G09,Ed Radice Sports Complex,Field 5,On Time,496996
2023-09-10,01:00 PM,Group Play,Florida Elite ECNL G09,0,2,United Futbol Academy ECNL G09,Veterans Park,Field 2,On Time,497172
2023-09-16,11:00 AM,Group Play,South Carolina United ECNL G09,1,1,Florida Elite ECNL G09,Southeastern Freight Lines Complex,Stadium B,On Time,496908
2023-09-16,01:00 PM,Group Play,CESA Liberty ECNL G09,6,1,Jacksonville FC ECNL G09,Mesa Soccer Complex,Field 2,On Time,497004
2023-09-17,11:00 AM,Group Play,CESA Liberty ECNL G09,0,1,Florida Elite ECNL G09,Mesa Soccer Complex,Field 2,On Time,496892
2023-09-17,01:00 PM,Group Play,South Carolina United ECNL G09,5,2,Jacksonville FC ECNL G09,Southeastern Freight Lines Complex,Stadium B,On Time,497028
