date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2023-09-09,10:00 AM,Group Play,Florida Krush ECNL G08,2,2,Alabama FC ECNL G08,Central Winds,Field B,On Time,496787
2023-09-09,10:30 AM,Group Play,Jacksonville FC ECNL G08,2,2,United Futbol Academy ECNL G08,Patton Park,Field 2,On Time,497179
2023-09-09,11:00 AM,Group Play,Florida Elite ECNL G08,1,1,Atlanta Fire United ECNL G08,Veterans Park,Field 1,On Time,496747
2023-09-09,11:00 AM,Group Play,FC Prime ECNL G08,1,0,CESA Liberty ECNL G08,University School ,Dolphin Field,On Time,496815
2023-09-09,11:00 AM,Group Play,Florida West FC ECNL G08,0,5,South Carolina United ECNL G08,JetBlue Park,Field 1,On Time,497131
2023-09-09,12:00 PM,Group Play,Orlando City ECNL G08,0,8,Concorde Fire Premier ECNL G08,Seminole,Field 2,On Time,496875
2023-09-09,01:00 PM,Group Play,FL Premier FC ECNL G08,0,1,GSA ECNL G08,Starkey Ranch District Park,Field 1,On Time,496991
2023-09-09,02:00 PM,Group Play,Tampa Bay United ECNL G08,0,2,Concorde Fire Platinum ECNL G08,Ed Radice Sports Complex,Field 6,On Time,496859
2023-09-10,10:00 AM,Group Play,FL Premier FC ECNL G08,1,3,Concorde Fire Platinum ECNL G08,Starkey Ranch District Park,Field 1,On Time,496855
2023-09-10,11:00 AM,Group Play,Florida Krush ECNL G08,1,2,Concorde Fire Premier ECNL G08,Central Winds,Field B,On Time,496871
2023-09-10,11:00 AM,Group Play,Tampa Bay United ECNL G08,4,1,GSA ECNL G08,Ed Radice Sports Complex,Field 6,On Time,496995
2023-09-10,11:00 AM,Group Play,FC Prime ECNL G08,2,0,South Carolina United ECNL G08,University School ,Dolphin Field,On Time,497115
2023-09-10,11:00 AM,Group Play,Florida Elite ECNL G08,0,1,United Futbol Academy ECNL G08,Veterans Park,Field 1,On Time,497171
2023-09-10,12:00 PM,Group Play,Florida West FC ECNL G08,0,5,CESA Liberty ECNL G08,JetBlue Park,Field 1,On Time,496831
2023-09-10,12:30 PM,Group Play,Jacksonville FC ECNL G08,1,2,Atlanta Fire United ECNL G08,Patton Park,Field 2,On Time,496755
2023-09-10,01:00 PM,Group Play,Orlando City ECNL G08,1,5,Alabama FC ECNL G08,Seminole,Field 1,On Time,496791
