date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2021-09-11,TBD,Bracket,Eclipse Select SC ECNL GU14,1,0,Sporting Iowa ECNL GU14,,,On Time,270726
2021-09-11,TBD,Bracket,Michigan Hawks ECNL GU14,1,0,Michigan Hawks Magic ECNL GU14,,,On Time,270785
2021-09-11,09:30 AM,Bracket,FC Wisconsin ECNL GU14,0,0,Gretna Elite Academy ECNL GU14,FC Wisconsin Soccer Park,Field 1 - Val Olla Field,On Time,270747
2021-09-12,TBD,Bracket,Eclipse Select SC ECNL GU14,11,0,Gretna Elite Academy ECNL GU14,,,On Time,270727
2021-09-12,02:30 PM,Bracket,FC Wisconsin ECNL GU14,0,0,Sporting Iowa ECNL GU14,FC Wisconsin Soccer Park,Field 1 - Val Olla Field,On Time,270748
2021-09-18,08:00 AM,Bracket,Michigan Hawks Magic ECNL GU14,2,1,Midwest United FC ECNL GU14,Schoolcraft turf,Field 1,On Time,270793
2021-09-19,06:30 PM,Bracket,Liverpool FC IA Michigan ECNL GU14,0,3,Michigan Hawks ECNL GU14,UWM Sports Complex,Outdoor,On Time,270777
2021-09-25,TBD,Bracket,Michigan Hawks Magic ECNL GU14,1,0,Eclipse Select SC North ECNL GU14,,,On Time,270794
2021-09-25,09:00 AM,Bracket,FC Wisconsin ECNL GU14,0,4,Michigan Hawks ECNL GU14,FC Wisconsin Soccer Park,Field 2 - Hegarty Field,On Time,270749
2021-09-25,09:00 AM,Bracket,Midwest United FC ECNL GU14,2,1,Sporting Blue Valley ECNL GU14,Oakland University Dome,Field 1,On Time,270802
2021-09-25,02:30 PM,Bracket,Liverpool FC IA Michigan ECNL GU14,0,6,Kansas City Athletics ECNL GU14,Clawson High School,Field 1,On Time,270778
2021-09-26,08:30 AM,Bracket,Liverpool FC IA Michigan ECNL GU14,1,1,Sporting Blue Valley ECNL GU14,UWM Sports Complex,Outdoor,On Time,270779
2021-09-26,09:00 AM,Bracket,FC Wisconsin ECNL GU14,1,0,Michigan Hawks Magic ECNL GU14,FC Wisconsin Soccer Park,Field 2 - Hegarty Field,On Time,270750
2021-09-26,11:00 AM,Bracket,Eclipse Select SC North ECNL GU14,1,3,Michigan Hawks ECNL GU14,Techny Park,Field 2,On Time,270738
2021-09-28,07:00 PM,Bracket,Eclipse Select SC North ECNL GU14,0,2,Eclipse Select SC ECNL GU14,Techny Park,Field 1,On Time,270737
2021-10-02,11:00 AM,Bracket,Eclipse Select SC North ECNL GU14,0,0,FC Wisconsin ECNL GU14,Techny Park,Field 1,On Time,270739
2021-10-02,11:45 AM,Bracket,Michigan Hawks ECNL GU14,2,1,Minnesota Thunder ECNL GU14,Schoolcraft Turf,SC Turf,On Time,270786
