rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Ohio Premier ECNL G10,Ohio Premier,65018,16,13,2,1,40,2.5,54,11,43
2,Internationals SC ECNL G10,Internationals SC,47002,16,9,5,2,29,1.81,33,15,18
3,WNY Flash ECNL G10,WNY Flash Academy,47037,16,8,5,3,27,1.69,41,18,23
4,Cleveland Force SC ECNL G10,Cleveland Force SC,46986,16,8,6,2,26,1.63,25,23,2
5,Pittsburgh Riverhounds ECNL G10,Pittsburgh Riverhounds,60737,16,4,10,2,14,0.88,20,28,-8
6,GTFC Impact ECNL G10,GTFC Impact,108210,16,0,16,0,0,0.0,3,86,-83
