rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Cleveland Force SC ECNL G11,Cleveland Force SC,60170,16,14,1,1,43,2.69,51,12,39
2,Ohio Premier ECNL G11,Ohio Premier,65017,16,12,2,2,38,2.38,42,18,24
3,Pittsburgh Riverhounds ECNL G11,Pittsburgh Riverhounds,82213,16,8,5,3,27,1.69,40,21,19
4,Internationals SC ECNL G11,Internationals SC,54724,16,7,7,2,23,1.44,22,22,0
5,WNY Flash ECNL G11,WNY Flash Academy,36933,16,7,7,2,23,1.44,29,30,-1
6,GTFC Impact ECNL G11,GTFC Impact,108211,16,3,12,1,10,0.63,25,56,-31
