rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,FC Pride Elite ECNL G10,FC Pride,45767,16,12,1,3,39,2.44,40,6,34
2,Tennessee SC ECNL G10,Tennessee SC,69535,16,11,4,1,34,2.13,28,10,18
3,Ohio Elite SA ECNL G10,Ohio Elite Soccer Academy,47009,16,10,3,3,33,2.06,34,14,20
4,Indy Eleven Pro Academy ECNL G10,Indy Eleven Academy,46996,16,4,8,4,16,1.0,14,17,-3
5,FC Alliance ECNL G10,FC Alliance TN,59430,16,3,12,1,10,0.63,16,37,-21
6,Racing Louisville Academy ECNL G10,Racing Louisville Academy,60642,16,2,12,2,8,0.5,11,54,-43
