rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd,division,flight
1,La Roca FC ECNL G07/06,La Roca FC,45849,18,14,1,3,45,2.5,62,22,40,G2007/2006,ECNL
2,XF Academy ECNL G07/06,No Club Selection,26840,18,13,0,5,44,2.44,50,12,38,G2007/2006,ECNL
3,Seattle United ECNL G07/06,Seattle United,35177,18,10,7,1,31,1.72,48,29,19,G2007/2006,ECNL
4,Utah Avalanche ECNL G07,Utah Avalanche,35178,18,9,5,4,31,1.72,38,24,14,G2007/2006,ECNL
5,Portland Thorns ECNL G07/06,Portland Thorns FC,45861,18,9,6,3,30,1.67,36,16,20,G2007/2006,ECNL
6,PacNW SC ECNL G07/06,PacNW,19484,18,6,6,6,24,1.33,35,28,7,G2007/2006,ECNL
7,Boise Thorns FC ECNL G07/06,Boise Timbers | Thorns,35152,18,6,9,3,21,1.17,36,33,3,G2007/2006,ECNL
8,Washington Premier ECNL G07/06,Washington Premier FC,35179,18,4,11,3,15,0.83,17,58,-41,G2007/2006,ECNL
9,Eastside FC ECNL G07/06,Eastside FC (WA),35153,18,4,13,1,13,0.72,23,45,-22,G2007/2006,ECNL
10,Oregon Surf ECNL G07/06,Oregon Surf SC,90903,18,0,17,1,1,0.06,5,83,-78,G2007/2006,ECNL
1,XF Academy ECNL G08,No Club Selection,21818,18,16,1,1,49,2.72,75,13,62,G2008,ECNL
2,Portland Thorns ECNL G08,Portland Thorns FC,45859,18,10,3,5,35,1.94,37,30,7,G2008,ECNL
3,Oregon Surf ECNL G08,Oregon Surf SC,90905,18,8,4,6,30,1.67,38,26,12,G2008,ECNL
4,La Roca FC ECNL G08,La Roca FC,45848,18,7,4,7,28,1.56,31,19,12,G2008,ECNL
5,Washington Premier ECNL G08,Washington Premier FC,39098,18,7,7,4,25,1.39,22,24,-2,G2008,ECNL
6,Boise Thorns FC ECNL G08,Boise Timbers | Thorns,46756,18,6,8,4,22,1.22,19,26,-7,G2008,ECNL
7,Utah Avalanche ECNL G08,Utah Avalanche,46754,18,6,10,2,20,1.11,29,38,-9,G2008,ECNL
8,Seattle United ECNL G08,Seattle United,39162,18,5,11,2,17,0.94,23,41,-18,G2008,ECNL
9,Eastside FC ECNL G08,Eastside FC (WA),46753,18,4,11,3,15,0.83,18,37,-19,G2008,ECNL
10,PacNW SC ECNL G08,PacNW,35172,18,3,13,2,11,0.61,15,53,-38,G2008,ECNL
1,XF Academy ECNL G09,Crossfire Premier,60436,18,14,0,4,46,2.56,36,7,29,G2009,ECNL
2,La Roca FC ECNL G09,La Roca FC,45847,18,12,4,2,38,2.11,38,21,17,G2009,ECNL
3,Seattle United ECNL G09,Seattle United,56728,18,11,2,5,38,2.11,31,15,16,G2009,ECNL
4,Portland Thorns ECNL G09,Portland Thorns FC,59582,18,9,1,8,35,1.94,33,14,19,G2009,ECNL
5,Oregon Surf ECNL G09,Oregon Surf SC,90907,18,7,9,2,23,1.28,21,28,-7,G2009,ECNL
6,Eastside FC ECNL G09,Eastside FC (WA),59855,18,5,9,4,19,1.06,19,27,-8,G2009,ECNL
7,Boise Thorns FC ECNL G09,Boise Timbers | Thorns,59556,18,6,11,1,19,1.06,24,41,-17,G2009,ECNL
8,Washington Premier ECNL G09,Washington Premier FC,54576,18,5,10,3,18,1.0,23,29,-6,G2009,ECNL
9,Utah Avalanche ECNL G09,Utah Avalanche,58149,18,3,11,4,13,0.72,24,33,-9,G2009,ECNL
10,PacNW SC ECNL G09,PacNW,46755,18,0,15,3,3,0.17,10,44,-34,G2009,ECNL
1,Eastside FC ECNL G10,Eastside FC (WA),69451,18,14,2,2,44,2.44,46,12,34,G2010,ECNL
2,Portland Thorns ECNL G10,Portland Thorns FC,69551,18,13,1,4,43,2.39,44,11,33,G2010,ECNL
3,La Roca FC ECNL G10,La Roca FC,69014,18,11,2,5,38,2.11,38,17,21,G2010,ECNL
4,Washington Premier ECNL G10,Washington Premier FC,68860,18,8,7,3,27,1.5,27,28,-1,G2010,ECNL
5,Oregon Surf ECNL G10,Oregon Surf SC,90908,18,7,6,5,26,1.44,29,27,2,G2010,ECNL
6,XF Academy ECNL G10,Crossfire Premier,62279,18,6,8,4,22,1.22,15,21,-6,G2010,ECNL
7,Seattle United ECNL G10,Seattle United,62229,18,6,8,4,22,1.22,24,19,5,G2010,ECNL
8,Utah Avalanche ECNL G10,Utah Avalanche,69486,18,4,8,6,18,1.0,22,30,-8,G2010,ECNL
9,Boise Thorns FC ECNL G10,Boise Timbers | Thorns,69320,18,3,12,3,12,0.67,22,33,-11,G2010,ECNL
10,PacNW SC ECNL G10,PacNW,68795,18,0,18,0,0,0.0,6,75,-69,G2010,ECNL
1,XF Academy ECNL G11,Crossfire Premier,82131,18,16,1,1,49,2.72,51,9,42,G2011,ECNL
2,Eastside FC ECNL G11,Eastside FC (WA),76992,18,13,2,3,42,2.33,45,11,34,G2011,ECNL
3,Washington Premier ECNL G11,Washington Premier FC,81526,18,10,3,5,35,1.94,41,18,23,G2011,ECNL
4,PacNW SC ECNL G11,PacNW,81140,18,11,5,2,35,1.94,27,18,9,G2011,ECNL
5,Utah Avalanche ECNL G11,Utah Avalanche,69910,18,10,6,2,32,1.78,48,22,26,G2011,ECNL
6,La Roca FC ECNL G11,La Roca FC,45851,18,6,9,3,21,1.17,19,26,-7,G2011,ECNL
7,Portland Thorns ECNL G11,Portland Thorns FC,78876,18,6,10,2,20,1.11,29,28,1,G2011,ECNL
8,Boise Thorns FC ECNL G11,Boise Timbers | Thorns,82108,18,3,13,2,11,0.61,15,62,-47,G2011,ECNL
9,Oregon Surf ECNL G11,Oregon Surf SC,90909,18,1,13,4,7,0.39,7,42,-35,G2011,ECNL
10,Seattle United ECNL G11,Seattle United,77000,18,0,14,4,4,0.22,7,53,-46,G2011,ECNL
1,XF Academy ECNL G12,Crossfire Premier,94927,18,14,2,2,44,2.44,49,9,40,G2012,ECNL
2,Washington Premier ECNL G12,Washington Premier FC,83471,18,13,3,2,41,2.28,42,9,33,G2012,ECNL
3,La Roca FC ECNL G12,La Roca FC,94433,18,12,5,1,37,2.06,43,21,22,G2012,ECNL
4,Eastside FC ECNL G12,Eastside FC (WA),80480,18,11,5,2,35,1.94,31,19,12,G2012,ECNL
5,Utah Avalanche ECNL G12,Utah Avalanche,81565,18,9,6,3,30,1.67,22,22,0,G2012,ECNL
6,Portland Thorns ECNL G12,Portland Thorns FC,78875,18,8,7,3,27,1.5,28,24,4,G2012,ECNL
7,PacNW SC ECNL G12,PacNW,85527,18,4,10,4,16,0.89,11,37,-26,G2012,ECNL
8,Seattle United ECNL G12,Seattle United,88412,18,3,11,4,13,0.72,20,27,-7,G2012,ECNL
9,Oregon Surf ECNL G12,Oregon Surf SC,90910,18,1,12,5,8,0.44,7,38,-31,G2012,ECNL
10,Boise Thorns FC ECNL G12,Boise Timbers | Thorns,82285,18,1,15,2,5,0.28,15,62,-47,G2012,ECNL
