rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,World Class FC ECNL G13,World Class FC,64207,16,11,2,3,36,2.25,36,13,23
2,FSA FC ECNL G13,FSA FC,82176,16,8,0,8,32,2.0,25,10,15
3,Select ECNL G13,Select,95016,16,10,4,2,32,2.0,31,12,19
4,SUSA FC ECNL G13,SUSA FC,95340,16,7,3,6,27,1.69,15,9,6
5,Scorpions SC ECNL G13,Scorpions SC,94742,16,7,6,3,24,1.5,17,15,2
6,East Meadow SC ECNL G13,East Meadow Soccer Club,95597,16,4,8,4,16,1.0,13,21,-8
7,FC Stars Blue ECNL G13,FC Stars,94540,16,3,8,5,14,0.88,17,26,-9
8,FC Stars White ECNL G13,FC Stars,82242,16,2,9,5,11,0.69,6,25,-19
9,Connecticut FC United ECNL G13,Connecticut FC,114091,16,0,12,4,4,0.25,4,33,-29
