rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,FC Stars Blue ECNL G10,FC Stars,46955,16,13,2,1,40,2.5,38,8,30
2,World Class FC ECNL G10,World Class FC,14328,16,10,3,3,33,2.06,37,14,23
3,SUSA FC ECNL G10,SUSA FC,59680,16,8,4,4,28,1.75,26,16,10
4,Connecticut FC United ECNL G10,Connecticut FC,68939,16,7,5,4,25,1.56,26,23,3
5,Select ECNL G10,Select,95006,16,8,8,0,24,1.5,20,21,-1
6,Scorpions SC ECNL G10,Scorpions SC,59799,16,4,6,6,18,1.13,21,30,-9
7,FC Stars White ECNL G10,FC Stars,46951,16,2,9,5,11,0.69,7,21,-14
8,FSA FC ECNL G10,FSA FC,60791,16,2,9,5,11,0.69,14,35,-21
9,East Meadow SC ECNL G10,East Meadow Soccer Club,60351,16,2,10,4,10,0.63,21,42,-21
