date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2025-09-13,02:00 PM,Group Play,Select ECNL G12,0,1,Scorpions SC ECNL G12,Union Point Sports Complex,Field 1,On Time,885859
2025-09-13,03:00 PM,Group Play,FC Stars Blue ECNL G12,2,0,FC Stars White ECNL G12,FC Stars Soccer Complex,Field 1 ,On Time,885863
2025-09-13,03:30 PM,Group Play,Connecticut FC United ECNL G12,2,2,FSA FC ECNL G12,CFC Park,Field 2,On Time,885857
2025-09-13,03:30 PM,Group Play,World Class FC ECNL G12,3,1,SUSA FC ECNL G12,Orangetown Soccer Complex,Field 5,On Time,885861
2025-09-14,09:00 AM,Group Play,Select ECNL G12,4,0,FSA FC ECNL G12,Notre Dame Academy,Turf,On Time,885867
2025-09-14,02:00 PM,Group Play,World Class FC ECNL G12,7,0,Connecticut FC United ECNL G12,Orangetown Soccer Complex,Field 5,On Time,885865
2025-09-20,10:30 AM,Group Play,SUSA FC ECNL G12,2,0,FSA FC ECNL G12,The SUSA Orlin & Cohen Sports Complex,field 2,On Time,885871
2025-09-20,11:00 AM,Group Play,East Meadow SC ECNL G12,6,1,Connecticut FC United ECNL G12,East Meadow Field of Dreams,South Turf,On Time,885869
2025-09-20,01:15 PM,Group Play,FC Stars White ECNL G12,0,2,Select ECNL G12,FC Stars Soccer Complex,Field 2,On Time,885875
2025-09-20,04:45 PM,Group Play,FC Stars Blue ECNL G12,1,1,Scorpions SC ECNL G12,FC Stars Soccer Complex,Field 1 ,On Time,885873
2025-09-21,10:30 AM,Group Play,SUSA FC ECNL G12,3,1,Connecticut FC United ECNL G12,The SUSA Orlin & Cohen Sports Complex,field 2,On Time,885877
2025-09-21,11:00 AM,Group Play,East Meadow SC ECNL G12,2,2,FSA FC ECNL G12,East Meadow Field of Dreams,South Turf,On Time,885879
2025-09-21,04:30 PM,Group Play,Select ECNL G12,1,1,FC Stars Blue ECNL G12,Notre Dame Academy,Turf,On Time,885883
2025-09-21,04:45 PM,Group Play,FC Stars White ECNL G12,2,0,Scorpions SC ECNL G12,FC Stars Soccer Complex,Field 3,On Time,885881
2025-09-27,09:00 AM,Group Play,FC Stars White ECNL G12,1,0,Connecticut FC United ECNL G12,FC Stars Soccer Complex,Field 2,On Time,885885
2025-09-27,11:30 AM,Group Play,FC Stars Blue ECNL G12,2,1,World Class FC ECNL G12,FC Stars Soccer Complex,Field 1 ,On Time,885891
2025-09-27,11:40 AM,Group Play,Scorpions SC ECNL G12,2,1,SUSA FC ECNL G12,Forekicks III,Turf Field 13,On Time,885889
2025-09-27,02:00 PM,Group Play,Select ECNL G12,0,2,East Meadow SC ECNL G12,Union Point Sports Complex,Field 3,On Time,885887
2025-09-28,09:00 AM,Group Play,Scorpions SC ECNL G12,1,1,East Meadow SC ECNL G12,Seekonk High School ,Field 1,On Time,885895
2025-09-28,09:45 AM,Group Play,FC Stars Blue ECNL G12,0,0,Connecticut FC United ECNL G12,FC Stars Soccer Complex,Field 1 ,On Time,885893
2025-09-28,10:30 AM,Group Play,Select ECNL G12,1,1,SUSA FC ECNL G12,Notre Dame Academy,Turf,On Time,885897
2025-09-28,03:00 PM,Group Play,FC Stars White ECNL G12,0,1,World Class FC ECNL G12,FC Stars Soccer Complex,Field 2,On Time,885899
2025-10-04,09:45 AM,Group Play,FC Stars Blue ECNL G12,3,1,FSA FC ECNL G12,FC Stars Soccer Complex,Field 1 ,On Time,885901
2025-10-04,11:00 AM,Group Play,East Meadow SC ECNL G12,1,0,World Class FC ECNL G12,East Meadow Field of Dreams,South Turf,On Time,885903
2025-10-18,08:30 AM,Group Play,FSA FC ECNL G12,0,2,World Class FC ECNL G12,FSA-Farmington Sports Arena,Field 8,On Time,885919
2025-10-25,09:00 AM,Group Play,SUSA FC ECNL G12,1,0,East Meadow SC ECNL G12,The SUSA Orlin & Cohen Sports Complex,field 2,On Time,885913
2025-10-25,09:00 AM,Group Play,Connecticut FC United ECNL G12,2,9,World Class FC ECNL G12,CFC Park,Field 2,On Time,885917
