rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd,division,flight
1,Gretna Elite Academy ECNL G2013/14,Gretna Elite Academy,131784,0,0,0,0,0,0.0,0,0,0,GU13,WEST
2,Kansas City Athletics ECNL G2013/14,KC Athletics,131343,0,0,0,0,0,0.0,0,0,0,GU13,WEST
3,Missouri Rush ECNL G2013/14,Missouri Rush,131930,0,0,0,0,0,0.0,0,0,0,GU13,WEST
4,MN Thunder Academy ECNL G2013/14,Minnesota Thunder Academy,134409,0,0,0,0,0,0.0,0,0,0,GU13,WEST
5,Sporting Blue Valley ECNL G2013/14,Sporting Blue Valley,131574,0,0,0,0,0,0.0,0,0,0,GU13,WEST
6,Sporting Iowa ECNL G2013/14,Sporting Iowa Central,97576,0,0,0,0,0,0.0,0,0,0,GU13,WEST
7,St. Louis Scott Gallagher Green ECNL G2013/14,St. Louis Scott Gallagher,134825,0,0,0,0,0,0.0,0,0,0,GU13,WEST
8,St. Louis Scott Gallagher Navy ECNL G2013/14,St. Louis Scott Gallagher,134824,0,0,0,0,0,0.0,0,0,0,GU13,WEST
1,Chicago Inter ECNL G2013/14,Chicago Inter,127995,0,0,0,0,0,0.0,0,0,0,GU13,EAST
2,Eclipse Select Soccer Club ECNL G2013/14,Eclipse Select Soccer Club,136035,0,0,0,0,0,0.0,0,0,0,GU13,EAST
3,FC Wisconsin ECNL G2013/14,FC Wisconsin Girls,84109,0,0,0,0,0,0.0,0,0,0,GU13,EAST
4,Liverpool FC MI ECNL G2013/14,Liverpool FC-IA Michigan,131346,0,0,0,0,0,0.0,0,0,0,GU13,EAST
5,Michigan Hawks ECNL G2013/14,Michigan Hawks,134190,0,0,0,0,0,0.0,0,0,0,GU13,EAST
6,Michigan Hawks Magic ECNL G2013/14,Michigan Hawks,134195,0,0,0,0,0,0.0,0,0,0,GU13,EAST
7,Nationals SC ECNL G2013/14,Nationals,115320,0,0,0,0,0,0.0,0,0,0,GU13,EAST
8,Rockford Raptors FC ECNL G2013/14,Rockford Raptors FC,134300,0,0,0,0,0,0.0,0,0,0,GU13,EAST
1,Gretna Elite Academy ECNL G2012/13,Gretna Elite Academy,131819,0,0,0,0,0,0.0,0,0,0,GU14,WEST
2,Kansas City Athletics ECNL G2012/13,KC Athletics,116235,0,0,0,0,0,0.0,0,0,0,GU14,WEST
3,Missouri Rush ECNL G2012/13,Missouri Rush,114381,0,0,0,0,0,0.0,0,0,0,GU14,WEST
4,MN Thunder Academy ECNL G2012/13,Minnesota Thunder Academy,134411,0,0,0,0,0,0.0,0,0,0,GU14,WEST
