date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2022-09-10,10:30 AM,Bracket,Heat FC ECNL G06,1,4,LA Breakers FC ECNL G06,Heritage Park Sports Complex,Field 6,On Time,364759
2022-09-10,11:00 AM,Bracket,Eagles SC ECNL G06,0,1,Legends FC ECNL G06,Silver Lakes Sports Park,Field 6,On Time,364761
2022-09-10,04:15 PM,Bracket,LAFC So Cal ECNL G06,4,1,Sporting California USA ECNL G06,Oak Park High School,Stadium,On Time,364760
2022-09-11,10:30 AM,Bracket,Heat FC ECNL G06,3,2,Utah Royals FC-AZ ECNL G06,Heritage Park Sports Complex,Field 6,On Time,364762
2022-09-11,10:30 AM,Bracket,SLAMMERS FC ECNL G06,2,0,Beach FC ECNL G06,Bonita Canyon Sports Park,Field 5,On Time,364763
2022-09-11,11:00 AM,Bracket,Legends FC ECNL G06,0,2,LAFC So Cal ECNL G06,Silverlakes Complex,Field 6,On Time,364828
2022-09-11,03:00 PM,Bracket,Eagles SC ECNL G06,2,0,Sporting California USA ECNL G06,Silver Lakes Sports Park,Field 23,On Time,364765
2022-09-17,09:00 AM,Bracket,LA Breakers FC ECNL G06,2,0,Legends FC ECNL G06,Silverlakes Soccer Complex,Field 6,On Time,364767
2022-09-17,09:00 AM,Bracket,Eagles SC ECNL G06,4,3,Rebels SC ECNL G06,Pleasant Valley Fields,Field 14,On Time,364769
2022-09-17,11:00 AM,Bracket,LAFC So Cal ECNL G06,1,2,So Cal Blues ECNL G06,Oak Park High School,Stadium,On Time,364768
2022-09-17,12:00 PM,Bracket,Utah Royals FC-AZ ECNL G06,0,3,Slammers FC HB Koge ECNL G06,Reach 11 Sports Complex,Field 3,On Time,364766
2022-09-18,11:30 AM,Bracket,LA Breakers FC ECNL G06,1,1,Rebels SC ECNL G06,West Los Angeles College,Field 1,On Time,364771
2022-09-18,12:00 PM,Bracket,Utah Royals FC-AZ ECNL G06,1,3,SLAMMERS FC ECNL G06,Reach 11 Sports Complex,Field 3,On Time,364770
2022-09-18,03:00 PM,Bracket,Eagles SC ECNL G06,0,3,So Cal Blues ECNL G06,Pleasant Valley Fields,Field 14,On Time,364772
2022-09-24,08:30 AM,Bracket,Legends FC ECNL G06,1,2,SLAMMERS FC ECNL G06,Bonita Canyon Sports Park,Field 5,On Time,364776
2022-09-24,10:00 AM,Bracket,Sporting California USA ECNL G06,0,3,Heat FC ECNL G06,Silverlakes Soccer Complex,Field 24,On Time,364773
2022-09-24,10:30 AM,Bracket,Beach FC ECNL G06,1,0,LAFC So Cal ECNL G06,El Camino College,Stadium,On Time,364774
2022-09-24,01:00 PM,Bracket,Eagles SC ECNL G06,0,4,LA Breakers FC ECNL G06,Pleasant Valley Fields,Field 19,On Time,364831
2022-09-25,08:30 AM,Bracket,LA Breakers FC ECNL G06,3,2,LAFC So Cal ECNL G06,West Los Angeles College,Field 1,On Time,364780
2022-09-25,09:00 AM,Bracket,Legends FC ECNL G06,8,2,Heat FC ECNL G06,Silverlakes Complex,Field 6,On Time,364778
2022-09-25,11:00 AM,Bracket,Beach FC ECNL G06,4,0,Eagles SC ECNL G06,El Camino College,Stadium,On Time,364779
2022-10-01,10:45 AM,Bracket,Legends FC ECNL G06,1,4,San Diego Surf ECNL G06,Silverlakes Complex,Field 6,On Time,364783
2022-10-01,04:15 PM,Bracket,Beach FC ECNL G06,0,0,LA Breakers FC ECNL G06,LA Galaxy Soccer Complex,Field 1,On Time,364781
2022-10-02,10:45 AM,Bracket,Legends FC ECNL G06,4,0,Phoenix Rising ECNL G06,Silverlakes Complex,Field 6,On Time,364784
2022-10-02,11:00 AM,Bracket,LAFC So Cal ECNL G06,0,0,Eagles SC ECNL G06,Oak Park High School,Stadium,On Time,364782
2022-10-15,09:00 AM,Bracket,Sporting California USA ECNL G06,0,3,LA Breakers FC ECNL G06,Silverlakes Soccer Complex,Field 1,On Time,364787
2022-10-15,10:30 AM,Bracket,Heat FC ECNL G06,4,2,Eagles SC ECNL G06,Heritage Park Sports Complex,Field 6,On Time,364785
2022-10-15,11:45 AM,Bracket,SLAMMERS FC ECNL G06,6,0,Rebels SC ECNL G06,Orange County Great Park,Field 15,On Time,364788
2022-10-15,01:00 PM,Bracket,Legends FC ECNL G06,1,3,Beach FC ECNL G06,Silverlakes Complex,Field 6,On Time,364861
