rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Slammers FC HB Koge ECNL G05/04,Slammers FC HB Koge,10076,23,21,1,1,64,2.78,82,18,64
2,San Diego Surf ECNL G05/04,San Diego Surf Soccer Club,45878,23,13,8,2,41,1.78,55,40,15
3,So Cal Blues ECNL G05/04,So Cal Blues,17811,23,12,10,1,37,1.61,22,28,-6
4,Phoenix Rising ECNL G05/04,Phoenix Rising FC,20446,23,11,11,1,34,1.48,32,33,-1
5,Arizona Arsenal ECNL G05/04,Arizona Arsenal Soccer Club,19165,23,7,14,2,23,1.0,34,43,-9
6,Del Mar Sharks ECNL G05/04,Legends FC - Del Mar,16163,23,7,14,2,23,1.0,25,52,-27
7,Rebels SC ECNL G05/04,Rebels Soccer Club,2399,23,5,16,2,17,0.74,33,67,-34
8,Pateadores ECNL G05/04,Pateadores Soccer Club,68900,23,2,21,0,6,0.26,18,72,-54
