rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,San Diego Surf ECNL G08,San Diego Surf Soccer Club,45875,23,18,3,2,56,2.43,77,21,56
2,So Cal Blues ECNL G08,So Cal Blues,29588,23,18,4,1,55,2.39,76,13,63
3,Slammers FC HB Koge ECNL G08,Slammers FC HB Koge,29720,23,17,2,4,55,2.39,75,16,59
4,Rebels SC ECNL G08,Rebels Soccer Club,19029,23,10,8,5,35,1.52,31,32,-1
5,Del Mar Sharks ECNL G08,Legends FC - Del Mar,46835,23,7,13,3,24,1.04,18,46,-28
6,Phoenix Rising ECNL G08,Phoenix Rising FC,45886,23,6,12,5,23,1.0,22,44,-22
7,Pateadores ECNL G08,Pateadores Soccer Club,68894,23,5,13,5,20,0.87,17,45,-28
8,Arizona Arsenal ECNL G08,Arizona Arsenal Soccer Club,45882,23,1,21,1,4,0.17,5,72,-67
