rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,SLAMMERS FC ECNL G06,Slammers FC,9292,24,19,2,3,60,2.5,71,13,58
2,Beach FC ECNL G06,Beach Futbol Club,46286,24,16,5,3,51,2.13,67,27,40
3,Legends FC ECNL G06,Legends FC (CA),4624,24,16,8,0,48,2.0,68,33,35
4,LA Breakers FC ECNL G06,No Club Selection,19489,24,15,6,3,48,2.0,60,33,27
5,LAFC So Cal ECNL G06,LAFC So Cal,45889,24,10,10,4,34,1.42,39,24,15
6,Heat FC ECNL G06,LV Heat Surf SC ,20442,24,7,14,3,24,1.0,36,81,-45
7,Eagles SC ECNL G06,No Club Selection,35181,24,6,14,4,22,0.92,31,63,-32
8,Sporting California USA ECNL G06,Sporting California USA,20440,24,6,15,3,21,0.88,32,68,-36
9,Utah Royals FC-AZ ECNL G06,Utah Royals FC - AZ,56528,24,5,13,6,21,0.88,31,56,-25
