rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Slammers FC HB Koge ECNL G06,Slammers FC HB Koge,17118,23,21,2,0,63,2.74,85,7,78
2,San Diego Surf ECNL G06,San Diego Surf Soccer Club,45877,23,19,1,3,60,2.61,122,16,106
3,So Cal Blues ECNL G06,So Cal Blues,13344,23,14,6,3,45,1.96,51,28,23
4,Rebels SC ECNL G06,Rebels Soccer Club,35184,23,9,9,5,32,1.39,43,41,2
5,Arizona Arsenal ECNL G06,Arizona Arsenal Soccer Club,20434,23,6,15,2,20,0.87,25,65,-40
6,Pateadores ECNL G06,Pateadores Soccer Club,68897,23,3,16,4,13,0.57,23,71,-48
7,Del Mar Sharks ECNL G06,Legends FC - Del Mar,9899,23,4,18,1,13,0.57,22,80,-58
8,Phoenix Rising ECNL G06,Phoenix Rising FC,20445,23,0,22,1,1,0.04,6,106,-100
