rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,San Diego Surf ECNL G10,San Diego Surf Soccer Club,62104,23,22,1,0,66,2.87,94,13,81
2,Slammers FC HB Koge ECNL G10,Slammers FC HB Koge,64905,22,16,3,3,51,2.32,52,14,38
3,So Cal Blues ECNL G10,So Cal Blues,69520,23,17,4,2,53,2.3,64,12,52
4,Del Mar Sharks ECNL G10,Legends FC - Del Mar,64321,23,8,10,5,29,1.26,35,40,-5
5,Arizona Arsenal ECNL G10,Arizona Arsenal Soccer Club,65042,22,7,12,3,24,1.09,19,50,-31
6,Phoenix Rising ECNL G10,Phoenix Rising FC,68888,23,6,11,6,24,1.04,18,41,-23
7,Rebels SC ECNL G10,Rebels Soccer Club,21001,23,1,18,4,7,0.3,14,65,-51
8,Pateadores ECNL G10,Pateadores Soccer Club,68892,23,1,18,4,7,0.3,7,69,-62
