rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,San Diego Surf ECNL G09,San Diego Surf Soccer Club,61178,23,17,2,4,55,2.39,82,26,56
2,So Cal Blues ECNL G09,So Cal Blues,60035,23,17,3,3,54,2.35,78,22,56
3,Slammers FC HB Koge ECNL G09,Slammers FC HB Koge,54921,23,13,4,6,45,1.96,53,33,20
4,Arizona Arsenal ECNL G09,Arizona Arsenal Soccer Club,58586,23,14,6,3,45,1.96,50,23,27
5,Del Mar Sharks ECNL G09,Legends FC - Del Mar,53810,23,12,8,3,39,1.7,45,40,5
6,Phoenix Rising ECNL G09,Phoenix Rising FC,59771,23,8,11,4,28,1.22,29,47,-18
7,Pateadores ECNL G09,Pateadores Soccer Club,68893,23,5,11,7,22,0.96,17,53,-36
8,Rebels SC ECNL G09,Rebels Soccer Club,26385,23,2,18,3,9,0.39,22,79,-57
