rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Eagles SC ECNL G10,Eagles SC,62045,24,19,2,3,60,2.5,77,17,60
2,Beach FC ECNL G10,Beach Futbol Club,18443,24,15,3,6,51,2.13,52,25,27
3,LAFC So Cal ECNL G10,LAFC So Cal,65560,24,12,10,2,38,1.58,34,23,11
4,SLAMMERS FC ECNL G10,Slammers FC,64956,24,10,8,6,36,1.5,34,25,9
5,Legends FC ECNL G10,Legends FC (CA),65115,24,7,9,8,29,1.21,26,34,-8
6,LA Breakers FC ECNL G10,LA Breakers FC,68845,24,8,12,4,28,1.17,18,46,-28
7,Sporting California USA ECNL G10,Sporting California USA,69733,24,7,12,5,26,1.08,28,44,-16
8,Heat FC ECNL G10,LV Heat Surf SC ,42984,24,6,14,4,22,0.92,18,41,-23
9,Utah Royals FC-AZ ECNL G10,Utah Royals FC - AZ,62330,24,3,18,3,12,0.5,18,49,-31
